TABLE_NAME|CHUNK_ID|COLUMN_ID|COLUMN_NAME|COLUMN_DATA_TYPE|DISTINCT_VALUE_COUNT|ENCODING_TYPE|VECTOR_COMPRESSION_TYPE|SIZE_IN_BYTES|POINT_ACCESSES|SEQUENTIAL_ACCESSES|MONOTONIC_ACCESSES|RANDOM_ACCESSES
"inventory"|15|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|15|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|16|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|16|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|16|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|16|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|17|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|17|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|17|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|17|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|18|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|18|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|18|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|18|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|19|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|19|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|19|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|19|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|20|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|20|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|20|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|20|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|21|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|21|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|21|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|21|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|22|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|22|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|22|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|22|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|23|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|23|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|23|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|23|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|24|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|24|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|24|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|24|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|25|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|25|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|25|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|25|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|26|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|26|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|26|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|26|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|27|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|27|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|27|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|27|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|28|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|28|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|28|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|28|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|29|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|29|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|29|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|29|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|30|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|30|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|30|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|30|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|31|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|31|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|31|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|31|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|32|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|32|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|32|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|32|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|33|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|33|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|33|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|33|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|34|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|34|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|34|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|34|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|35|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|35|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|35|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|35|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|36|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|36|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|36|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|36|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|37|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|37|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|37|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|37|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|38|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|38|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|38|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|38|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|39|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|39|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|39|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|39|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|40|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|40|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|40|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|40|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|41|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|41|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|41|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|41|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|42|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|42|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|42|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|42|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|43|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|43|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|43|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|43|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|44|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|44|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|44|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|44|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|45|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|45|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|45|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|45|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|46|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|46|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|46|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|46|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|47|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|47|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|47|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|47|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|48|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|48|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|48|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|48|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|49|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|49|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|49|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|49|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|50|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|50|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|50|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|50|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|51|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|51|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|51|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|51|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|52|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|52|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|52|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|52|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|53|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|53|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|53|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|53|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|54|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|54|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|54|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|54|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|55|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|55|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|55|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|55|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|56|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|56|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|56|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|56|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|57|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|57|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|57|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|57|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|58|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|58|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|58|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|58|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|59|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|59|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|59|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|59|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|60|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|60|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|60|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|60|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|61|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|61|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|61|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|61|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|62|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|62|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|62|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|62|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|63|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|63|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|63|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|63|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|64|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|64|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|64|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|64|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|65|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|65|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|65|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|65|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|66|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|66|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|66|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|66|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|67|0|"inv_date_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|26279535|0|0
"inventory"|67|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|67|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|67|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|68|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|68|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|68|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"inventory"|68|3|"inv_quantity_on_hand"|"int"|1001|"Dictionary"|"FixedSize2ByteAligned"|135170|0|65535|0|0
"inventory"|69|0|"inv_date_sk"|"int"|2|"Dictionary"|"FixedSize1ByteAligned"|65639|0|26279535|0|0
"inventory"|69|1|"inv_item_sk"|"int"|9000|"Dictionary"|"FixedSize2ByteAligned"|167166|0|65535|0|0
"inventory"|69|2|"inv_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
