QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|TABLE_NAME|PRUNED_CHUNK_COUNT|PRUNED_COLUMN_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"66fdb5de01c9ddcf"|"0x7fb8583f5690ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|18493|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"66fdb5de01c9ddcf"|"0x7fb8583f5770906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6789|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"66fdb5de01c9ddcf"|"0x7fb8583f3c50b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4597|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"7ee8561393ef1ff8"|"0x7fb7bd2018901ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|16374|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"7ee8561393ef1ff8"|"0x7fb7bd200d30906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|5354|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"7ee8561393ef1ff8"|"0x7fb7bef327f02eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|2592|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"7ee8561393ef1ff8"|"0x7fb7bd20197015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2612|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"7ee8561393ef1ff8"|"0x7fb7bd2015f0787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|1574|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"7e3b5e792369c212"|"0x7fb87a7dd270f3eb2978da6fb2fd"|"NULL"|"NULL"|"lineitem"|0|9|92|6001215|185047|"GetTable (lineitem) pruned: 0/92 chunk(s), 9/16 column(s)"
"b82f5ffac9861b08"|"0x7fb8583f5af0ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17864|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"b82f5ffac9861b08"|"0x7fb8583f5bd0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7190|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"b82f5ffac9861b08"|"0x7fb8583f7370b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|5217|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"f5179068caee3a3"|"0x7fb8625a86f08ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|14866|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"f5179068caee3a3"|"0x7fb8698c7a906713a60d4fbd2dc9"|"NULL"|"NULL"|"lineitem"|0|0|92|6001215|42621|"GetTable (lineitem) pruned: 0/92 chunk(s), 0/16 column(s)"
"f5179068caee3a3"|"0x7fb8698c9e702eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|1872|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"f5179068caee3a3"|"0x7fb8625a535048d71e19c18258b9"|"NULL"|"NULL"|"nation"|0|0|1|25|1555|"GetTable (nation) pruned: 0/1 chunk(s), 0/4 column(s)"
"979f3ebedda77d29"|"0x7fb8583f6570ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17772|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"979f3ebedda77d29"|"0x7fb8583f6650906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6874|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"979f3ebedda77d29"|"0x7fb8583f84f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4501|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"6ec185612bba8485"|"0x7fb86f299b30f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|122839|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"6ec185612bba8485"|"0x7fb86f2995f0c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|48289|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"1dad524df3bebb18"|"0x7fb873aec530a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|114889|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"243e24a198ea08dc"|"0x7fb84a07be10ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|18733|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"243e24a198ea08dc"|"0x7fb84a07bef0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6807|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"243e24a198ea08dc"|"0x7fb84a07b1d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4445|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"b0e53651bf8d35da"|"0x7fb8583f86b0ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|18080|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"b0e53651bf8d35da"|"0x7fb8583f8790906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6730|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"b0e53651bf8d35da"|"0x7fb8592bc650b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4590|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"e61c3e6916b89b17"|"0x7fb84a02c310ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|20818|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"e61c3e6916b89b17"|"0x7fb84a02c3f0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7238|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"e61c3e6916b89b17"|"0x7fb84a02ae10b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|7210|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"98ddb01cab85064f"|"0x7fb879e65210f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|117420|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"98ddb01cab85064f"|"0x7fb879e652f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|3004|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"98ddb01cab85064f"|"0x7fb879e62570c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|2184|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"98ddb01cab85064f"|"0x7fb879e62c70c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|30012|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"98ddb01cab85064f"|"0x7fb879e62d5072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|6383|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"a3a64672b5e09411"|"0x7fb8592bcff0e4449741ade7e3b2"|"NULL"|"NULL"|"partsupp"|0|1|13|800000|16230|"GetTable (partsupp) pruned: 0/13 chunk(s), 1/5 column(s)"
"a3a64672b5e09411"|"0x7fb8592bd0d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|1848|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"a3a64672b5e09411"|"0x7fb8592bd1b0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|1497|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"e03cc231a999dd26"|"0x7fb85bce2af0ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17762|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"e03cc231a999dd26"|"0x7fb85bce2bd0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6213|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"e03cc231a999dd26"|"0x7fb85bce1350b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4270|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"fd24a764db5f6189"|"0x7fb87a41b910f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|120219|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"fd24a764db5f6189"|"0x7fb87a41b9f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|3029|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"fd24a764db5f6189"|"0x7fb87a418c70c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|2441|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"fd24a764db5f6189"|"0x7fb87a419370c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|29749|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"fd24a764db5f6189"|"0x7fb87a41945072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|6133|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"2700308692236871"|"0x7fb87a2520701ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30269|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"2700308692236871"|"0x7fb87a251f9044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|165162|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"2700308692236871"|"0x7fb87a251eb0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7003|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"2700308692236871"|"0x7fb87a252230c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|40882|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"2700308692236871"|"0x7fb87a2515f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13548|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"2700308692236871"|"0x7fb87a2516d0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4154|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"83afec893be2e0cc"|"0x7fb85bce31f0ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17484|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"83afec893be2e0cc"|"0x7fb85bce32d0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7191|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"83afec893be2e0cc"|"0x7fb85bce16d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4876|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"6f7e2f4e5528230b"|"0x7fb85bce5410ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17514|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"6f7e2f4e5528230b"|"0x7fb85bce5090906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7849|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"6f7e2f4e5528230b"|"0x7fb85bce46f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4417|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"ae58dd904b540fb0"|"0x7fb87afab0903bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|101718|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"ae58dd904b540fb0"|"0x7fb87afabb10f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|5948|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"46b58e68f58bb23c"|"0x7fb850c2ad70ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17279|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"46b58e68f58bb23c"|"0x7fb850c2af30906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7487|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"46b58e68f58bb23c"|"0x7fb854cf30f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4075|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"de588525777fd633"|"0x7fb86c1fe5f0ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17391|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"de588525777fd633"|"0x7fb86c1fe6d0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7583|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"de588525777fd633"|"0x7fb84a02b0b0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4672|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"ac09d8041b5010a4"|"0x7fb85e9f16d0e4449741ade7e3b2"|"NULL"|"NULL"|"partsupp"|0|1|13|800000|16352|"GetTable (partsupp) pruned: 0/13 chunk(s), 1/5 column(s)"
"ac09d8041b5010a4"|"0x7fb85e9f17b0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|1972|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"ac09d8041b5010a4"|"0x7fb85e9f1890c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|1452|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"a4d8fb3865f6b9a8"|"0x7fb84a02d650ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17760|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"a4d8fb3865f6b9a8"|"0x7fb84a02d730906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6905|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"a4d8fb3865f6b9a8"|"0x7fb84a02d810b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4290|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"50394d447296e0d3"|"0x7fb8771e26101ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|27321|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"50394d447296e0d3"|"0x7fb8771e229044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|169200|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"50394d447296e0d3"|"0x7fb8771e2370ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6932|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"50394d447296e0d3"|"0x7fb8678a9f90c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|42469|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"50394d447296e0d3"|"0x7fb8678aaf50b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|14062|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"50394d447296e0d3"|"0x7fb8771e3090c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4584|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"f8cbff67b74845df"|"0x7fb86bd8ed50ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17876|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"f8cbff67b74845df"|"0x7fb86bd8ee30906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6572|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"f8cbff67b74845df"|"0x7fb84a02cf50b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4604|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"47a1af29041c873e"|"0x7fb84a02ec30ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|18456|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"47a1af29041c873e"|"0x7fb84a02e530906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6759|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"47a1af29041c873e"|"0x7fb84a02e610b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4422|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"140edd2a861b9f27"|"0x7fb86bd8eb90ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17712|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"140edd2a861b9f27"|"0x7fb86bd8ec70906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6581|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"140edd2a861b9f27"|"0x7fb84a07d3f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4645|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"9b99af4870745927"|"0x7fb84a07e030ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17860|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"9b99af4870745927"|"0x7fb84a07e110906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7299|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"9b99af4870745927"|"0x7fb84a07ef10b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4446|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"29c2a52758443f9a"|"0x7fb870d25c703bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|104744|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"29c2a52758443f9a"|"0x7fb879b8a2b0f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|6679|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"450f5760a7b7e92"|"0x7fb86c2c9890ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|18215|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"450f5760a7b7e92"|"0x7fb86c2c9970906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6475|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"450f5760a7b7e92"|"0x7fb86c2c8e10b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|5302|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"65a568180e9ff910"|"0x7fb8697f57f070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7548|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"65a568180e9ff910"|"0x7fb8787f40d01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|12673|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"65a568180e9ff910"|"0x7fb8787f3e30ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5681|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"65a568180e9ff910"|"0x7fb8787f3c70a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|116615|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"65a568180e9ff910"|"0x7fb8697f8490c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|7361|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"a766a9fc67788cf5"|"0x7fb8712aa2301ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|37708|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"a766a9fc67788cf5"|"0x7fb8712a9f9044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|164117|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"a766a9fc67788cf5"|"0x7fb8712a9eb0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6352|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"a766a9fc67788cf5"|"0x7fb870d24230c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|41177|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"a766a9fc67788cf5"|"0x7fb86fec32b0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13942|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"a766a9fc67788cf5"|"0x7fb87462c9f0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4216|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"81ac309961a819d"|"0x7fb8620856104952f26a02935ff1"|"NULL"|"NULL"|"customer"|0|5|3|150000|10216|"GetTable (customer) pruned: 0/3 chunk(s), 5/8 column(s)"
"81ac309961a819d"|"0x7fb87830fa90e6c3787bece24556"|"NULL"|"NULL"|"orders"|0|8|23|1500000|31590|"GetTable (orders) pruned: 0/23 chunk(s), 8/9 column(s)"
"955c0be4f67329ab"|"0x7fb84a0814b0ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17717|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"955c0be4f67329ab"|"0x7fb84a081d70906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6944|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"955c0be4f67329ab"|"0x7fb84a0806b0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4628|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"f47b677da6991aa2"|"0x7fb875ad871070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7823|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"f47b677da6991aa2"|"0x7fb875ad87f01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|14685|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"f47b677da6991aa2"|"0x7fb875ad8b70ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5568|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"f47b677da6991aa2"|"0x7fb875ad8470a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|112162|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"f47b677da6991aa2"|"0x7fb875ad8630c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6740|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"2aaea08af1389f20"|"0x7fb8698fa3101ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|16548|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"2aaea08af1389f20"|"0x7fb8698fa850906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|5325|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"2aaea08af1389f20"|"0x7fb8698fbab02eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|2763|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"2aaea08af1389f20"|"0x7fb8698fa5b015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|3224|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"2aaea08af1389f20"|"0x7fb8698f9a50787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|1646|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"5417f6ffdcd07d6d"|"0x7fb879c0d8503bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|98242|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"5417f6ffdcd07d6d"|"0x7fb879fd13d0f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|6418|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"bb3a1bfd818c0325"|"0x7fb840f50e30ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17077|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"bb3a1bfd818c0325"|"0x7fb840f50f10906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6930|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"bb3a1bfd818c0325"|"0x7fb840f50570b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4404|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"90e3414fc55617ea"|"0x7fb8740933b03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|103733|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"90e3414fc55617ea"|"0x7fb8751a79b0f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|6021|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"fe5e971dfb238bdc"|"0x7fb8698c851070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6398|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"fe5e971dfb238bdc"|"0x7fb8698c85f01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13080|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"fe5e971dfb238bdc"|"0x7fb86981e9f0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5912|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"fe5e971dfb238bdc"|"0x7fb8698c8b30a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|118869|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"fe5e971dfb238bdc"|"0x7fb8698c8890c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6897|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"e5eaf887dd913cbf"|"0x7fb840f52410ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17387|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
