QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"l_tax"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"COUNT(*)"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"COUNT(*)"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb841bb2e50bf3c2aca06f1583b"|"0x7fb87ba0fc906e3d9757281ff572"|"NULL"|"REFERENCE"|"lineitem"|"COUNT(*)"|1|4|1|4|68917|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_tax"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"8124ef103bbe3515"|"0x7fb84c1471d0fcec88035e36b770"|"0x7fb87ba75e10536aa2eac8643bd6"|"NULL"|"REFERENCE"|"lineitem"|"l_linestatus"|92|5905015|92|5905015|163710601|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"5db26b059e7d388c"|"0x7fb8796657907304d6d213d4530d"|"0x7fb8796656d0460b5800b05d17ea"|"NULL"|"REFERENCE"|"nation"|"n_name"|1|4|1|4|23668|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"5db26b059e7d388c"|"0x7fb8796657907304d6d213d4530d"|"0x7fb8796656d0460b5800b05d17ea"|"NULL"|"REFERENCE"|"nation"|"n_name"|1|4|1|4|23668|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"5db26b059e7d388c"|"0x7fb8796657907304d6d213d4530d"|"0x7fb8796656d0460b5800b05d17ea"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|1|4|1|4|23668|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"5db26b059e7d388c"|"0x7fb8796657907304d6d213d4530d"|"0x7fb8796656d0460b5800b05d17ea"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|23668|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"5db26b059e7d388c"|"0x7fb8796657907304d6d213d4530d"|"0x7fb8796656d0460b5800b05d17ea"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|23668|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"5db26b059e7d388c"|"0x7fb8796c9dd0d5c9b816d0dbdfe1"|"0x7fb87a1b825028fd926d32cd60d3"|"NULL"|"REFERENCE"|"nation"|"n_name"|1|5908|1|5908|3852401|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"5db26b059e7d388c"|"0x7fb8796c9dd0d5c9b816d0dbdfe1"|"0x7fb87a1b825028fd926d32cd60d3"|"NULL"|"REFERENCE"|"nation"|"n_name"|1|5908|1|5908|3852401|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"5db26b059e7d388c"|"0x7fb8796c9dd0d5c9b816d0dbdfe1"|"0x7fb87a1b825028fd926d32cd60d3"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|1|5908|1|5908|3852401|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"5db26b059e7d388c"|"0x7fb8796c9dd0d5c9b816d0dbdfe1"|"0x7fb87a1b825028fd926d32cd60d3"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|5908|1|5908|3852401|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"5db26b059e7d388c"|"0x7fb8796c9dd0d5c9b816d0dbdfe1"|"0x7fb87a1b825028fd926d32cd60d3"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|5908|1|5908|3852401|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"aeabda416e9bd71"|"0x7fb84ac6ea50a2fd056095b314ce"|"0x7fb84ac6e990eb46faa9b1ce826c"|"NULL"|"REFERENCE"|"supplier"|"s_suppkey"|1|1|1|1|43024|"[Projection] 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, SUM(l_extendedprice * (1 - l_discount))"
"aeabda416e9bd71"|"0x7fb84ac6ea50a2fd056095b314ce"|"0x7fb84ac6e990eb46faa9b1ce826c"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|1|1|1|43024|"[Projection] 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, SUM(l_extendedprice * (1 - l_discount))"
"aeabda416e9bd71"|"0x7fb84ac6ea50a2fd056095b314ce"|"0x7fb84ac6e990eb46faa9b1ce826c"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|1|1|1|43024|"[Projection] 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, SUM(l_extendedprice * (1 - l_discount))"
"aeabda416e9bd71"|"0x7fb84ac6ea50a2fd056095b314ce"|"0x7fb84ac6e990eb46faa9b1ce826c"|"NULL"|"REFERENCE"|"supplier"|"s_phone"|1|1|1|1|43024|"[Projection] 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, SUM(l_extendedprice * (1 - l_discount))"
"aeabda416e9bd71"|"0x7fb84ac6ea50a2fd056095b314ce"|"0x7fb84ac6e990eb46faa9b1ce826c"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|1|1|1|43024|"[Projection] 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, SUM(l_extendedprice * (1 - l_discount))"
"aeabda416e9bd71"|"0x7fb84ac6ea50a2fd056095b314ce"|"0x7fb84ac6e990eb46faa9b1ce826c"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|1|1|1|43024|"[Projection] 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, SUM(l_extendedprice * (1 - l_discount))"
"aeabda416e9bd71"|"0x7fb84ac6ef908068853063a4c42e"|"0x7fb8715819305d31891944abab61"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|92|231305|92|231305|8362587|"[Projection] l_extendedprice * (1 - l_discount), l_suppkey"
"aeabda416e9bd71"|"0x7fb84ac6ef908068853063a4c42e"|"0x7fb8715819305d31891944abab61"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|92|231305|92|231305|8362587|"[Projection] l_extendedprice * (1 - l_discount), l_suppkey"
"aeabda416e9bd71"|"0x7fb84ac6ef908068853063a4c42e"|"0x7fb8715819305d31891944abab61"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|92|231305|92|231305|8362587|"[Projection] l_extendedprice * (1 - l_discount), l_suppkey"
"9b35c2b6ee531b76"|"0x7fb877842710bc8adc10469aaf47"|"0x7fb878efc3909496768db890b491"|"NULL"|"REFERENCE"|"orders"|"o_orderpriority"|1|5|1|5|39798|"[Projection] 'TPC-H_Q04', o_orderpriority, COUNT(*)"
"9b35c2b6ee531b76"|"0x7fb877842710bc8adc10469aaf47"|"0x7fb878efc3909496768db890b491"|"NULL"|"REFERENCE"|"orders"|"COUNT(*)"|1|5|1|5|39798|"[Projection] 'TPC-H_Q04', o_orderpriority, COUNT(*)"
"ef357f7442f16af"|"0x7fb8710ac390b2f7f49f93c63235"|"0x7fb8710ab490ce8589e33f6b5703"|"NULL"|"REFERENCE"|"partsupp"|"ps_partkey"|1|1289|1|1289|73808|"[Projection] 'TPC-H_Q11', ps_partkey, SUM(ps_supplycost * ps_availqty)"
"ef357f7442f16af"|"0x7fb8710ac390b2f7f49f93c63235"|"0x7fb8710ab490ce8589e33f6b5703"|"NULL"|"REFERENCE"|"partsupp"|"ps_supplycost"|1|1289|1|1289|73808|"[Projection] 'TPC-H_Q11', ps_partkey, SUM(ps_supplycost * ps_availqty)"
"ef357f7442f16af"|"0x7fb8710ac390b2f7f49f93c63235"|"0x7fb8710ab490ce8589e33f6b5703"|"NULL"|"REFERENCE"|"partsupp"|"ps_availqty"|1|1289|1|1289|73808|"[Projection] 'TPC-H_Q11', ps_partkey, SUM(ps_supplycost * ps_availqty)"
"ef357f7442f16af"|"0x7fb8700880107c6827278f852471"|"0x7fb876cd4290376b8fbd1ee6a198"|"NULL"|"REFERENCE"|"partsupp"|"ps_supplycost"|13|29840|13|29840|542606|"[Projection] ps_supplycost * ps_availqty, ps_partkey"
"ef357f7442f16af"|"0x7fb8700880107c6827278f852471"|"0x7fb876cd4290376b8fbd1ee6a198"|"NULL"|"REFERENCE"|"partsupp"|"ps_availqty"|13|29840|13|29840|542606|"[Projection] ps_supplycost * ps_availqty, ps_partkey"
"ef357f7442f16af"|"0x7fb8700880107c6827278f852471"|"0x7fb876cd4290376b8fbd1ee6a198"|"NULL"|"REFERENCE"|"partsupp"|"ps_partkey"|13|29840|13|29840|542606|"[Projection] ps_supplycost * ps_availqty, ps_partkey"
"1cdb945403f2c712"|"0x7fb8740ce4d0a8b8e30f8f14a041"|"0x7fb87aeab9d0772f07c19fb174cd"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|1|1|1|8591|"[Projection] 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount))"
"1cdb945403f2c712"|"0x7fb8740ce4d0a8b8e30f8f14a041"|"0x7fb87aeab9d0772f07c19fb174cd"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|1|1|1|8591|"[Projection] 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount))"
"1cdb945403f2c712"|"0x7fb8740ce590af069270c0f1c50b"|"0x7fb8740941b08a9294574d7652e5"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|100|1|100|168631|"[Projection] l_extendedprice * (1 - l_discount)"
"1cdb945403f2c712"|"0x7fb8740ce590af069270c0f1c50b"|"0x7fb8740941b08a9294574d7652e5"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|100|1|100|168631|"[Projection] l_extendedprice * (1 - l_discount)"
"d8733ee33bf99574"|"0x7fb879bbd31058e617dd6e98e88a"|"0x7fb879bbd25062a45a366637b3a7"|"NULL"|"REFERENCE"|"nation"|"n_name"|1|4|1|4|23131|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"d8733ee33bf99574"|"0x7fb879bbd31058e617dd6e98e88a"|"0x7fb879bbd25062a45a366637b3a7"|"NULL"|"REFERENCE"|"nation"|"n_name"|1|4|1|4|23131|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"d8733ee33bf99574"|"0x7fb879bbd31058e617dd6e98e88a"|"0x7fb879bbd25062a45a366637b3a7"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|1|4|1|4|23131|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"d8733ee33bf99574"|"0x7fb879bbd31058e617dd6e98e88a"|"0x7fb879bbd25062a45a366637b3a7"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|23131|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"d8733ee33bf99574"|"0x7fb879bbd31058e617dd6e98e88a"|"0x7fb879bbd25062a45a366637b3a7"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|23131|"[Projection] 'TPC-H_Q07', n_name, n_name, SUBSTR(l_shipdate,1,4), SUM(l_extendedprice * (1 - l_discount))"
"d8733ee33bf99574"|"0x7fb879bbd490229a0ddc95e48000"|"0x7fb8784c0350d52c1be8c87fa3b9"|"NULL"|"REFERENCE"|"nation"|"n_name"|1|5913|1|5913|3785038|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"d8733ee33bf99574"|"0x7fb879bbd490229a0ddc95e48000"|"0x7fb8784c0350d52c1be8c87fa3b9"|"NULL"|"REFERENCE"|"nation"|"n_name"|1|5913|1|5913|3785038|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"d8733ee33bf99574"|"0x7fb879bbd490229a0ddc95e48000"|"0x7fb8784c0350d52c1be8c87fa3b9"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|1|5913|1|5913|3785038|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"d8733ee33bf99574"|"0x7fb879bbd490229a0ddc95e48000"|"0x7fb8784c0350d52c1be8c87fa3b9"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|5913|1|5913|3785038|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"d8733ee33bf99574"|"0x7fb879bbd490229a0ddc95e48000"|"0x7fb8784c0350d52c1be8c87fa3b9"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|5913|1|5913|3785038|"[Projection] n_name, n_name, SUBSTR(l_shipdate,1,4), l_extendedprice * (1 - l_discount)"
"7adfcf275db1f7d4"|"0x7fb8410b6d90ba8632045ca628f6"|"0x7fb87a351510dcfb168120d1e576"|"NULL"|"REFERENCE"|"part"|"p_brand"|1|18260|1|18260|3289681|"[Projection] 'TPC-H_Q16', p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey)"
"7adfcf275db1f7d4"|"0x7fb8410b6d90ba8632045ca628f6"|"0x7fb87a351510dcfb168120d1e576"|"NULL"|"REFERENCE"|"part"|"p_type"|1|18260|1|18260|3289681|"[Projection] 'TPC-H_Q16', p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey)"
"7adfcf275db1f7d4"|"0x7fb8410b6d90ba8632045ca628f6"|"0x7fb87a351510dcfb168120d1e576"|"NULL"|"REFERENCE"|"part"|"p_size"|1|18260|1|18260|3289681|"[Projection] 'TPC-H_Q16', p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey)"
"7adfcf275db1f7d4"|"0x7fb8410b6d90ba8632045ca628f6"|"0x7fb87a351510dcfb168120d1e576"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|1|18260|1|18260|3289681|"[Projection] 'TPC-H_Q16', p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey)"
"7adfcf275db1f7d4"|"0x7fb8410b69d08c5ab40a51f02677"|"0x7fb854cf8db08502357db0b4381e"|"NULL"|"REFERENCE"|"supplier"|"s_suppkey"|1|4|1|4|5375|"[Projection] s_suppkey"
"c025652865734f68"|"0x7fb86b5a05902767e157750345ff"|"0x7fb86b59ff90f5c016eceef5d125"|"NULL"|"REFERENCE"|"part"|"p_brand"|1|18198|1|18198|3264782|"[Projection] 'TPC-H_Q16', p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey)"
"c025652865734f68"|"0x7fb86b5a05902767e157750345ff"|"0x7fb86b59ff90f5c016eceef5d125"|"NULL"|"REFERENCE"|"part"|"p_type"|1|18198|1|18198|3264782|"[Projection] 'TPC-H_Q16', p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey)"
"c025652865734f68"|"0x7fb86b5a05902767e157750345ff"|"0x7fb86b59ff90f5c016eceef5d125"|"NULL"|"REFERENCE"|"part"|"p_size"|1|18198|1|18198|3264782|"[Projection] 'TPC-H_Q16', p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey)"
"c025652865734f68"|"0x7fb86b5a05902767e157750345ff"|"0x7fb86b59ff90f5c016eceef5d125"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|1|18198|1|18198|3264782|"[Projection] 'TPC-H_Q16', p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey)"
"c025652865734f68"|"0x7fb86b5a07108c5ab40a51f02677"|"0x7fb82621ea308502357db0b4381e"|"NULL"|"REFERENCE"|"supplier"|"s_suppkey"|1|4|1|4|4960|"[Projection] s_suppkey"
"50c67180150259bc"|"0x7fb870ccc290c316fa4a2d12805"|"0x7fb870ccbe103c462da8b243edb3"|"NULL"|"REFERENCE"|"partsupp"|"ps_partkey"|1|1062|1|1062|63667|"[Projection] 'TPC-H_Q11', ps_partkey, SUM(ps_supplycost * ps_availqty)"
"50c67180150259bc"|"0x7fb870ccc290c316fa4a2d12805"|"0x7fb870ccbe103c462da8b243edb3"|"NULL"|"REFERENCE"|"partsupp"|"ps_supplycost"|1|1062|1|1062|63667|"[Projection] 'TPC-H_Q11', ps_partkey, SUM(ps_supplycost * ps_availqty)"
"50c67180150259bc"|"0x7fb870ccc290c316fa4a2d12805"|"0x7fb870ccbe103c462da8b243edb3"|"NULL"|"REFERENCE"|"partsupp"|"ps_availqty"|1|1062|1|1062|63667|"[Projection] 'TPC-H_Q11', ps_partkey, SUM(ps_supplycost * ps_availqty)"
"50c67180150259bc"|"0x7fb870cca190ead071b85fb8bdaf"|"0x7fb874187a90343b184ac05ea3e0"|"NULL"|"REFERENCE"|"partsupp"|"ps_supplycost"|13|31440|13|31440|547619|"[Projection] ps_supplycost * ps_availqty, ps_partkey"
"50c67180150259bc"|"0x7fb870cca190ead071b85fb8bdaf"|"0x7fb874187a90343b184ac05ea3e0"|"NULL"|"REFERENCE"|"partsupp"|"ps_availqty"|13|31440|13|31440|547619|"[Projection] ps_supplycost * ps_availqty, ps_partkey"
"50c67180150259bc"|"0x7fb870cca190ead071b85fb8bdaf"|"0x7fb874187a90343b184ac05ea3e0"|"NULL"|"REFERENCE"|"partsupp"|"ps_partkey"|13|31440|13|31440|547619|"[Projection] ps_supplycost * ps_availqty, ps_partkey"
"d85625dbe61753d2"|"0x7fb87a4569905d8cf5c9e9abf08c"|"0x7fb87a45a3503c3d17088ca3b863"|"NULL"|"REFERENCE"|"supplier"|"s_suppkey"|1|1|1|1|37606|"[Projection] 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, SUM(l_extendedprice * (1 - l_discount))"
"d85625dbe61753d2"|"0x7fb87a4569905d8cf5c9e9abf08c"|"0x7fb87a45a3503c3d17088ca3b863"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|1|1|1|37606|"[Projection] 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, SUM(l_extendedprice * (1 - l_discount))"
