QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION
"da6955c13e3a92da"|"REFERENCE"|"nation"|"n_name"|25|1|6146|"TableScan Impl: ColumnVsValue n_name = 'JORDAN'"
"da6955c13e3a92da"|"REFERENCE"|"nation"|"n_name"|57503|28777|837018|"TableScan Impl: ColumnVsValue n_name = 'BRAZIL'"
"da6955c13e3a92da"|"REFERENCE"|"nation"|"n_name"|115761|57503|1527430|"TableScan Impl: ColumnVsValue n_name = 'JORDAN'"
"fbff1e1a8814ab04"|"REFERENCE"|"part"|"p_brand"|49851|2030|380088|"TableScan Impl: ColumnVsValue p_brand = 'Brand#13'"
"fbff1e1a8814ab04"|"DATA"|"part"|"p_container"|2000000|49851|2302784|"TableScan Impl: ColumnVsValue p_container = 'SM BOX'"
"2779b89cae19f3a9"|"REFERENCE"|"lineitem"|"l_returnflag"|2297119|1150272|91285569|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"2779b89cae19f3a9"|"DATA"|"orders"|"o_orderdate"|15000000|574377|1663100|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-10-01' AND '1995-01-01'"
"225e739140cf885d"|"DATA"|"orders"|"o_orderdate"|15000000|574281|1239248|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-06-01' AND '1994-09-01'"
"225e739140cf885d"|"REFERENCE"|"lineitem"|"l_commitdate"|2296585|1452667|185625164|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"225e739140cf885d"|"REFERENCE"|"lineitem"|"l_receiptdate"|2296585|1452667|185625164|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"d6f7f607e430f510"|"REFERENCE"|"lineitem"|"l_shipdate"|302526|302195|9906416|"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-09'"
"d6f7f607e430f510"|"DATA"|"orders"|"o_orderdate"|7300000|7252049|14869820|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-09'"
"d6f7f607e430f510"|"DATA"|"customer"|"c_mktsegment"|1500000|300276|4415260|"TableScan Impl: ColumnVsValue c_mktsegment = 'BUILDING'"
"9ca6a7e96d1c57dc"|"REFERENCE"|"part"|"p_type"|39697|7790|523847|"TableScan Impl: ColumnLike p_type LIKE '%COPPER'"
"9ca6a7e96d1c57dc"|"DATA"|"part"|"p_size"|2000000|39697|2063897|"TableScan Impl: ColumnVsValue p_size = 31"
"9ca6a7e96d1c57dc"|"DATA"|"region"|"r_name"|5|1|53174|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
"e49701b295a120b1"|"REFERENCE"|"lineitem"|"l_shipdate"|300426|300047|11198365|"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-17'"
"e49701b295a120b1"|"DATA"|"orders"|"o_orderdate"|7400000|7302079|15686136|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-17'"
"e49701b295a120b1"|"DATA"|"customer"|"c_mktsegment"|1500000|300036|4348947|"TableScan Impl: ColumnVsValue c_mktsegment = 'AUTOMOBILE'"
"d91e49db1afb8f35"|"REFERENCE"|"lineitem"|"l_shipdate"|298818|298468|5566155|"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-09'"
"d91e49db1afb8f35"|"DATA"|"orders"|"o_orderdate"|7300000|7252049|14582949|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-09'"
"d91e49db1afb8f35"|"DATA"|"customer"|"c_mktsegment"|1500000|299751|4424109|"TableScan Impl: ColumnVsValue c_mktsegment = 'HOUSEHOLD'"
"120baff52b23d24c"|"DATA"|"lineitem"|"l_shipdate"|58600000|58514505|314597760|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-04'"
"4b495158c1cfb7d3"|"REFERENCE"|"part"|"p_type"|40083|8016|531437|"TableScan Impl: ColumnLike p_type LIKE '%STEEL'"
"4b495158c1cfb7d3"|"DATA"|"part"|"p_size"|2000000|40083|2121552|"TableScan Impl: ColumnVsValue p_size = 29"
"4b495158c1cfb7d3"|"DATA"|"region"|"r_name"|5|1|40953|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
"9fd00194d85b5d68"|"DATA"|"lineitem"|"l_shipdate"|2300000|2222477|4601899|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-02-01' AND '1997-05-01'"
"e9eae10e23de7dcd"|"DATA"|"region"|"r_name"|5|1|32748|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
"e9eae10e23de7dcd"|"REFERENCE"|"orders"|"o_orderdate"|121603|120490|2572065|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"e9eae10e23de7dcd"|"DATA"|"part"|"p_type"|2000000|13399|1731440|"TableScan Impl: ColumnVsValue p_type = 'SMALL BURNISHED BRASS'"
"1de78b4a515cfa8a"|"REFERENCE"|"part"|"p_type"|39859|7884|524049|"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"
"1de78b4a515cfa8a"|"DATA"|"part"|"p_size"|2000000|39859|2057440|"TableScan Impl: ColumnVsValue p_size = 21"
"1de78b4a515cfa8a"|"DATA"|"region"|"r_name"|5|1|40368|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"f3467cf0dd75e182"|"REFERENCE"|"partsupp"|"ps_suppkey"|13058544|3264636|1594372705|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"f3467cf0dd75e182"|"REFERENCE"|"lineitem"|"l_suppkey"|13058544|3264636|1594372705|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"f3467cf0dd75e182"|"DATA"|"part"|"p_name"|2000000|108805|86899712|"TableScan Impl: ColumnLike p_name LIKE '%royal%'"
"9d4a32676a8c7d77"|"REFERENCE"|"part"|"p_type"|39936|8045|529413|"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"
"9d4a32676a8c7d77"|"DATA"|"part"|"p_size"|2000000|39936|2071220|"TableScan Impl: ColumnVsValue p_size = 37"
"9d4a32676a8c7d77"|"DATA"|"region"|"r_name"|5|1|43185|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"a72ac938c775b118"|"REFERENCE"|"nation"|"n_name"|57999|29091|845507|"TableScan Impl: ColumnVsValue n_name = 'KENYA'"
"a72ac938c775b118"|"REFERENCE"|"nation"|"n_name"|116642|57999|1696007|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
"a72ac938c775b118"|"REFERENCE"|"lineitem"|"l_shipdate"|117085|116642|5026172|"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"a72ac938c775b118"|"REFERENCE"|"nation"|"n_name"|25|1|37418|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
"a72ac938c775b118"|"REFERENCE"|"nation"|"n_name"|25|1|6171|"TableScan Impl: ColumnVsValue n_name = 'KENYA'"
"a72ac938c775b118"|"REFERENCE"|"nation"|"n_name"|58643|29042|847230|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
"a72ac938c775b118"|"REFERENCE"|"nation"|"n_name"|116642|58643|1471676|"TableScan Impl: ColumnVsValue n_name = 'KENYA'"
"b816c9ec3b515da"|"DATA"|"part"|"p_name"|2000000|21788|2318496|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'pink' AND 'pinl'"
"b816c9ec3b515da"|"REFERENCE"|"lineitem"|"l_shipdate"|100277|99253|2040170|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"b816c9ec3b515da"|"DATA"|"nation"|"n_name"|25|1|39378|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
"7b85ee45dbab1bd2"|"DATA"|"orders"|"o_orderdate"|15000000|573641|1271091|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1997-03-01' AND '1997-06-01'"
"7b85ee45dbab1bd2"|"REFERENCE"|"lineitem"|"l_commitdate"|2294615|1450206|188715956|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"7b85ee45dbab1bd2"|"REFERENCE"|"lineitem"|"l_receiptdate"|2294615|1450206|188715956|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"cb324d3614b6bc77"|"REFERENCE"|"part"|"p_type"|40046|8095|531866|"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"
"cb324d3614b6bc77"|"DATA"|"part"|"p_size"|2000000|40046|2059348|"TableScan Impl: ColumnVsValue p_size = 13"
"cb324d3614b6bc77"|"DATA"|"region"|"r_name"|5|1|58391|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"f050cfadc7bbc31e"|"REFERENCE"|"partsupp"|"ps_suppkey"|13124456|3281114|1636636275|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"f050cfadc7bbc31e"|"REFERENCE"|"lineitem"|"l_suppkey"|13124456|3281114|1636636275|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"f050cfadc7bbc31e"|"DATA"|"part"|"p_name"|2000000|109369|64704445|"TableScan Impl: ColumnLike p_name LIKE '%chocolate%'"
"a8ee20439d45d57e"|"REFERENCE"|"part"|"p_type"|39894|7962|529163|"TableScan Impl: ColumnLike p_type LIKE '%COPPER'"
"a8ee20439d45d57e"|"DATA"|"part"|"p_size"|2000000|39894|2069248|"TableScan Impl: ColumnVsValue p_size = 6"
"a8ee20439d45d57e"|"DATA"|"region"|"r_name"|5|1|51867|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"8dbe033dcadad5e6"|"DATA"|"region"|"r_name"|5|1|28954|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"8dbe033dcadad5e6"|"REFERENCE"|"orders"|"o_orderdate"|121331|120254|2622646|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"8dbe033dcadad5e6"|"DATA"|"part"|"p_type"|2000000|13380|1712011|"TableScan Impl: ColumnVsValue p_type = 'SMALL ANODIZED TIN'"
"739280f265f390c2"|"REFERENCE"|"lineitem"|"l_commitdate"|1645222|312276|98214728|"TableScan Impl: ColumnVsColumn l_commitdate > l_shipdate"
"739280f265f390c2"|"REFERENCE"|"lineitem"|"l_shipdate"|1645222|312276|98214728|"TableScan Impl: ColumnVsColumn l_commitdate > l_shipdate"
"739280f265f390c2"|"REFERENCE"|"lineitem"|"l_commitdate"|2601868|1645222|163315466|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"739280f265f390c2"|"REFERENCE"|"lineitem"|"l_receiptdate"|2601868|1645222|163315466|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"739280f265f390c2"|"REFERENCE"|"lineitem"|"l_receiptdate"|2827460|2601868|20847568|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"739280f265f390c2"|"DATA"|"lineitem"|"l_shipmode"|9900000|1414066|22315092|"TableScan Impl: ColumnVsValue l_shipmode = 'TRUCK'"
"739280f265f390c2"|"DATA"|"lineitem"|"l_shipmode"|9900000|1413394|22646855|"TableScan Impl: ColumnVsValue l_shipmode = 'REG AIR'"
"bca9272606b98fce"|"DATA"|"lineitem"|"l_shipdate"|2400000|2293400|4858398|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-05-01' AND '1996-08-01'"
"f88cec458911b335"|"REFERENCE"|"part"|"p_type"|40081|8071|518137|"TableScan Impl: ColumnLike p_type LIKE '%STEEL'"
"f88cec458911b335"|"DATA"|"part"|"p_size"|2000000|40081|2072924|"TableScan Impl: ColumnVsValue p_size = 4"
"f88cec458911b335"|"DATA"|"region"|"r_name"|5|1|59722|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
"6ba69bebe115640"|"REFERENCE"|"part"|"p_size"|1856439|296587|27233165|"TableScan Impl: ExpressionEvaluator (p_size) IN (31, 45, 27, 42, 14, 21, 5, 41)"
"6ba69bebe115640"|"REFERENCE"|"part"|"p_type"|1920082|1856439|11822141|"TableScan Impl: ColumnVsValue p_type < 'STANDARD POLISHED'"
"6ba69bebe115640"|"DATA"|"part"|"p_brand"|2000000|1920082|7796858|"TableScan Impl: ColumnVsValue p_brand != 'Brand#41'"
"6ba69bebe115640"|"REFERENCE"|"part"|"p_type"|1920082|0|35414|"TableScan Impl: ColumnVsValue p_type >= 'STANDARD POLISHEE'"
"6ba69bebe115640"|"REFERENCE"|"supplier"|"s_comment"|100000|56|5590282|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"fcc7e02c2075ba31"|"REFERENCE"|"part"|"p_type"|40418|8148|538444|"TableScan Impl: ColumnLike p_type LIKE '%TIN'"
"fcc7e02c2075ba31"|"DATA"|"part"|"p_size"|2000000|40418|2074840|"TableScan Impl: ColumnVsValue p_size = 38"
"fcc7e02c2075ba31"|"DATA"|"region"|"r_name"|5|1|53110|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"91eab23d45431481"|"REFERENCE"|"partsupp"|"ps_suppkey"|13043640|3260910|1594196262|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"91eab23d45431481"|"REFERENCE"|"lineitem"|"l_suppkey"|13043640|3260910|1594196262|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"91eab23d45431481"|"DATA"|"part"|"p_name"|2000000|108737|83323611|"TableScan Impl: ColumnLike p_name LIKE '%steel%'"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_size"|387|387|1482793|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_brand"|387|387|1560492|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_quantity"|811|387|1211142|"TableScan Impl: ColumnVsValue l_quantity >= 12"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_quantity"|1816|811|2339400|"TableScan Impl: ColumnVsValue l_quantity <= 22"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_container"|5348|1816|6977230|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_shipinstruct"|21313|5348|2748482|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_shipmode"|147986|0|1179899|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_size"|7816|823|205522|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_container"|79781|7816|7281021|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_brand"|2000000|79781|3338434|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_size"|7962|1668|163706|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_container"|79781|7962|7121154|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_size"|8004|2436|167347|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_container"|80013|8004|6999473|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_brand"|2000000|80013|3240046|"TableScan Impl: ColumnVsValue p_brand = 'Brand#13'"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_shipmode"|147986|21313|4917483|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_size"|582|582|2004957|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_quantity"|1121|582|1492782|"TableScan Impl: ColumnVsValue l_quantity <= 40"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_quantity"|2613|1121|2025333|"TableScan Impl: ColumnVsValue l_quantity >= 30"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_container"|2613|2613|5397997|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_brand"|5348|2613|5259699|"TableScan Impl: ColumnVsValue p_brand = 'Brand#13'"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_size"|195|195|857203|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_brand"|195|195|870217|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_quantity"|256|195|657326|"TableScan Impl: ColumnVsValue l_quantity >= 5"
"acbaaa70b7debe1f"|"REFERENCE"|"lineitem"|"l_quantity"|919|256|1143903|"TableScan Impl: ColumnVsValue l_quantity <= 15"
"acbaaa70b7debe1f"|"REFERENCE"|"part"|"p_container"|5348|919|6120196|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"f6b32fcf758676a0"|"DATA"|"lineitem"|"l_shipdate"|59600000|59557148|137705753|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-28'"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_size"|382|382|1490148|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_quantity"|678|382|1163308|"TableScan Impl: ColumnVsValue l_quantity >= 10"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_quantity"|1670|678|2048315|"TableScan Impl: ColumnVsValue l_quantity <= 20"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_container"|1670|1670|4976516|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_brand"|5136|1670|5219349|"TableScan Impl: ColumnVsValue p_brand = 'Brand#23'"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_shipinstruct"|20604|5136|2704324|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_shipmode"|144175|0|1171972|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_size"|7987|836|183058|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_container"|80106|7987|7384651|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_brand"|2000000|80106|3364531|"TableScan Impl: ColumnVsValue p_brand = 'Brand#53'"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_size"|8018|1578|167336|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_container"|79826|8018|7177066|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_brand"|2000000|79826|3217673|"TableScan Impl: ColumnVsValue p_brand = 'Brand#23'"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_size"|8083|2389|166737|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_container"|80404|8083|7235401|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_brand"|2000000|80404|3207316|"TableScan Impl: ColumnVsValue p_brand = 'Brand#14'"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_shipmode"|144175|20604|4850975|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_size"|560|560|2008219|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_quantity"|1389|560|1554851|"TableScan Impl: ColumnVsValue l_quantity <= 34"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_quantity"|2602|1389|2152589|"TableScan Impl: ColumnVsValue l_quantity >= 24"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_container"|2602|2602|5507304|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_brand"|5136|2602|5006071|"TableScan Impl: ColumnVsValue p_brand = 'Brand#14'"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_size"|195|195|856969|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_quantity"|195|195|581129|"TableScan Impl: ColumnVsValue l_quantity >= 1"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_brand"|195|195|872457|"TableScan Impl: ColumnVsValue p_brand = 'Brand#53'"
"c961eb0b05994f4f"|"REFERENCE"|"lineitem"|"l_quantity"|864|195|1025669|"TableScan Impl: ColumnVsValue l_quantity <= 11"
"c961eb0b05994f4f"|"REFERENCE"|"part"|"p_container"|5136|864|6124036|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"8d3129596b1beb1e"|"REFERENCE"|"nation"|"n_name"|58434|29526|858167|"TableScan Impl: ColumnVsValue n_name = 'CHINA'"
"8d3129596b1beb1e"|"REFERENCE"|"nation"|"n_name"|116634|58434|1710908|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
"8d3129596b1beb1e"|"REFERENCE"|"lineitem"|"l_shipdate"|117066|116634|5067803|"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"8d3129596b1beb1e"|"REFERENCE"|"nation"|"n_name"|25|1|35364|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
"8d3129596b1beb1e"|"REFERENCE"|"nation"|"n_name"|25|1|5827|"TableScan Impl: ColumnVsValue n_name = 'CHINA'"
"8d3129596b1beb1e"|"REFERENCE"|"nation"|"n_name"|58200|28920|860116|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
"8d3129596b1beb1e"|"REFERENCE"|"nation"|"n_name"|116634|58200|1457979|"TableScan Impl: ColumnVsValue n_name = 'CHINA'"
"e79a665cab26b544"|"DATA"|"lineitem"|"l_shipdate"|900000|748271|1270742|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-06-01' AND '1994-07-01'"
"d367ff70d4f2919"|"REFERENCE"|"part"|"p_brand"|49949|2025|382107|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"
"d367ff70d4f2919"|"DATA"|"part"|"p_container"|2000000|49949|2389021|"TableScan Impl: ColumnVsValue p_container = 'LG DRUM'"
"c912a7c2034218c1"|"DATA"|"orders"|"o_orderdate"|15000000|567287|1278657|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-09-01' AND '1993-12-01'"
"c912a7c2034218c1"|"REFERENCE"|"lineitem"|"l_commitdate"|2269746|1433585|186849139|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"c912a7c2034218c1"|"REFERENCE"|"lineitem"|"l_receiptdate"|2269746|1433585|186849139|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"836ec6a7f5428db5"|"REFERENCE"|"lineitem"|"l_shipdate"|316268|300853|10109532|"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-08'"
"836ec6a7f5428db5"|"DATA"|"orders"|"o_orderdate"|7300000|7245824|14657984|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-08'"
"836ec6a7f5428db5"|"DATA"|"customer"|"c_mktsegment"|1500000|300036|4381729|"TableScan Impl: ColumnVsValue c_mktsegment = 'AUTOMOBILE'"
"6d7817c9f438f2f3"|"DATA"|"lineitem"|"l_shipdate"|59100000|59007248|259968355|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-26'"
"d8ad67b6491cb461"|"REFERENCE"|"customer"|"c_phone"|681462|190556|149127908|"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone,1,2)) IN ('24', '32', '26', '21', '14', '13', '23')"
"d8ad67b6491cb461"|"REFERENCE"|"customer"|"c_acctbal"|1500000|681462|282156134|"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x7f6403ddbb90)"
"ad80c46a62f8fa4e"|"DATA"|"lineitem"|"l_shipdate"|900000|771883|1403711|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-12-01' AND '1994-01-01'"
"38d98be920fbc64b"|"REFERENCE"|"customer"|"c_phone"|680865|190601|149625055|"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone,1,2)) IN ('19', '22', '34', '21', '13', '27', '30')"
"38d98be920fbc64b"|"REFERENCE"|"customer"|"c_acctbal"|1500000|680865|282279750|"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x7f63ea794990)"
"5cdbd66cd5450739"|"REFERENCE"|"part"|"p_size"|394|394|1529059|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"5cdbd66cd5450739"|"REFERENCE"|"lineitem"|"l_quantity"|692|394|1198366|"TableScan Impl: ColumnVsValue l_quantity >= 10"
"5cdbd66cd5450739"|"REFERENCE"|"lineitem"|"l_quantity"|1725|692|2087501|"TableScan Impl: ColumnVsValue l_quantity <= 20"
"5cdbd66cd5450739"|"REFERENCE"|"part"|"p_container"|1725|1725|5076519|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"5cdbd66cd5450739"|"REFERENCE"|"part"|"p_brand"|5057|1725|5185864|"TableScan Impl: ColumnVsValue p_brand = 'Brand#11'"
"5cdbd66cd5450739"|"REFERENCE"|"lineitem"|"l_shipinstruct"|20418|5057|2697463|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"5cdbd66cd5450739"|"REFERENCE"|"lineitem"|"l_shipmode"|141742|0|1172648|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
