TABLE_NAME|CHUNK_ID|COLUMN_ID|COLUMN_NAME|COLUMN_DATA_TYPE|DISTINCT_VALUE_COUNT|ENCODING_TYPE|VECTOR_COMPRESSION_TYPE|SIZE_IN_BYTES|POINT_ACCESSES|SEQUENTIAL_ACCESSES|MONOTONIC_ACCESSES|RANDOM_ACCESSES
"lineitem"|36|15|"l_comment"|"string"|49827|"Dictionary"|"FixedSize2ByteAligned"|3620051|0|65535|0|0
"lineitem"|37|0|"l_orderkey"|"int"|64131|"Dictionary"|"FixedSize2ByteAligned"|387690|0|45940035|1649526|2878752
"lineitem"|37|1|"l_partkey"|"int"|56079|"Dictionary"|"FixedSize2ByteAligned"|355482|1|32243234|954311|363147
"lineitem"|37|2|"l_suppkey"|"int"|9984|"Dictionary"|"FixedSize2ByteAligned"|171102|0|13172535|241671|3455361
"lineitem"|37|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|37|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17407|362802
"lineitem"|37|5|"l_extendedprice"|"float"|63045|"Dictionary"|"FixedSize2ByteAligned"|383346|1|1626693|5278542|580081
"lineitem"|37|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|1626689|5277956|580081
"lineitem"|37|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|1626689|4898018|0
"lineitem"|37|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|37|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|37|10|"l_shipdate"|"string"|2514|"Dictionary"|"FixedSize2ByteAligned"|231758|0|65535|178771|6495
"lineitem"|37|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229678|0|65535|977456|785063
"lineitem"|37|12|"l_receiptdate"|"string"|2523|"Dictionary"|"FixedSize2ByteAligned"|232118|0|65535|798685|785063
"lineitem"|37|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|37|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|37|15|"l_comment"|"string"|45244|"Dictionary"|"FixedSize2ByteAligned"|3355472|0|65535|0|0
"lineitem"|38|0|"l_orderkey"|"int"|64087|"Dictionary"|"FixedSize2ByteAligned"|387514|0|45940035|1650593|2837912
"lineitem"|38|1|"l_partkey"|"int"|55857|"Dictionary"|"FixedSize2ByteAligned"|354594|1|32243234|955948|364004
"lineitem"|38|2|"l_suppkey"|"int"|9987|"Dictionary"|"FixedSize2ByteAligned"|171114|0|13172535|242390|3449451
"lineitem"|38|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|38|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17380|363901
"lineitem"|38|5|"l_extendedprice"|"float"|63100|"Dictionary"|"FixedSize2ByteAligned"|383566|2|65543|6837350|583505
"lineitem"|38|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6836798|583505
"lineitem"|38|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6457256|0
"lineitem"|38|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|38|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|38|10|"l_shipdate"|"string"|2518|"Dictionary"|"FixedSize2ByteAligned"|231918|0|65535|178730|6429
"lineitem"|38|11|"l_commitdate"|"string"|2461|"Dictionary"|"FixedSize2ByteAligned"|229638|0|65535|973450|784618
"lineitem"|38|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232318|0|65535|794720|784618
"lineitem"|38|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|38|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|38|15|"l_comment"|"string"|53373|"Dictionary"|"FixedSize2ByteAligned"|3815472|0|65535|0|0
"lineitem"|39|0|"l_orderkey"|"int"|64196|"Dictionary"|"FixedSize2ByteAligned"|387950|0|45940035|1649011|2789437
"lineitem"|39|1|"l_partkey"|"int"|55865|"Dictionary"|"FixedSize2ByteAligned"|354626|4|32243238|953430|363656
"lineitem"|39|2|"l_suppkey"|"int"|9985|"Dictionary"|"FixedSize2ByteAligned"|171106|0|13172535|241554|3434627
"lineitem"|39|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|39|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17215|363387
"lineitem"|39|5|"l_extendedprice"|"float"|62994|"Dictionary"|"FixedSize2ByteAligned"|383142|0|6521317|377148|581635
"lineitem"|39|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|6521311|376564|581635
"lineitem"|39|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|6521311|0|0
"lineitem"|39|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|39|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|39|10|"l_shipdate"|"string"|2518|"Dictionary"|"FixedSize2ByteAligned"|231918|0|65535|178518|6431
"lineitem"|39|11|"l_commitdate"|"string"|2463|"Dictionary"|"FixedSize2ByteAligned"|229718|0|65535|973831|779194
"lineitem"|39|12|"l_receiptdate"|"string"|2527|"Dictionary"|"FixedSize2ByteAligned"|232278|0|65535|795313|779194
"lineitem"|39|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|39|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|39|15|"l_comment"|"string"|50375|"Dictionary"|"FixedSize2ByteAligned"|3649680|0|65535|0|0
"lineitem"|40|0|"l_orderkey"|"int"|64161|"Dictionary"|"FixedSize2ByteAligned"|387810|0|45940035|1654590|2752926
"lineitem"|40|1|"l_partkey"|"int"|55910|"Dictionary"|"FixedSize2ByteAligned"|354806|0|32243228|953209|362439
"lineitem"|40|2|"l_suppkey"|"int"|9989|"Dictionary"|"FixedSize2ByteAligned"|171122|0|13172535|242807|3431130
"lineitem"|40|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|40|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17495|362481
"lineitem"|40|5|"l_extendedprice"|"float"|63048|"Dictionary"|"FixedSize2ByteAligned"|383358|0|911584|5991915|580907
"lineitem"|40|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|911568|5991319|580907
"lineitem"|40|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|911568|5611287|0
"lineitem"|40|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|40|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|40|10|"l_shipdate"|"string"|2519|"Dictionary"|"FixedSize2ByteAligned"|231958|0|65535|180251|6382
"lineitem"|40|11|"l_commitdate"|"string"|2463|"Dictionary"|"FixedSize2ByteAligned"|229718|0|65535|979022|785760
"lineitem"|40|12|"l_receiptdate"|"string"|2529|"Dictionary"|"FixedSize2ByteAligned"|232358|0|65535|798771|785760
"lineitem"|40|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|40|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|40|15|"l_comment"|"string"|48195|"Dictionary"|"FixedSize2ByteAligned"|3526441|0|65535|0|0
"lineitem"|41|0|"l_orderkey"|"int"|64073|"Dictionary"|"FixedSize2ByteAligned"|387458|0|45940035|1654377|2692259
"lineitem"|41|1|"l_partkey"|"int"|55808|"Dictionary"|"FixedSize2ByteAligned"|354398|2|32243226|953019|362711
"lineitem"|41|2|"l_suppkey"|"int"|9988|"Dictionary"|"FixedSize2ByteAligned"|171118|0|13172535|243041|3416857
"lineitem"|41|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|41|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17369|362705
"lineitem"|41|5|"l_extendedprice"|"float"|63092|"Dictionary"|"FixedSize2ByteAligned"|383534|1|65549|6833508|581981
"lineitem"|41|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6832970|581981
"lineitem"|41|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6456667|0
"lineitem"|41|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|41|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|41|10|"l_shipdate"|"string"|2519|"Dictionary"|"FixedSize2ByteAligned"|231958|0|65535|179953|6249
"lineitem"|41|11|"l_commitdate"|"string"|2461|"Dictionary"|"FixedSize2ByteAligned"|229638|0|65535|976625|782889
"lineitem"|41|12|"l_receiptdate"|"string"|2527|"Dictionary"|"FixedSize2ByteAligned"|232278|0|65535|796672|782889
"lineitem"|41|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|41|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|41|15|"l_comment"|"string"|52471|"Dictionary"|"FixedSize2ByteAligned"|3765984|0|65535|0|0
"lineitem"|42|0|"l_orderkey"|"int"|64104|"Dictionary"|"FixedSize2ByteAligned"|387582|0|45940035|1648679|2655484
"lineitem"|42|1|"l_partkey"|"int"|55662|"Dictionary"|"FixedSize2ByteAligned"|353814|1|32243228|954526|363202
"lineitem"|42|2|"l_suppkey"|"int"|9980|"Dictionary"|"FixedSize2ByteAligned"|171086|0|13172535|240559|3412520
"lineitem"|42|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|42|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619235|17342|363383
"lineitem"|42|5|"l_extendedprice"|"float"|63106|"Dictionary"|"FixedSize2ByteAligned"|383590|4|65549|6837442|582212
"lineitem"|42|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6836878|582212
"lineitem"|42|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6458179|0
"lineitem"|42|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|42|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|42|10|"l_shipdate"|"string"|2516|"Dictionary"|"FixedSize2ByteAligned"|231838|0|65535|179077|6306
"lineitem"|42|11|"l_commitdate"|"string"|2460|"Dictionary"|"FixedSize2ByteAligned"|229598|0|65535|975612|784216
"lineitem"|42|12|"l_receiptdate"|"string"|2529|"Dictionary"|"FixedSize2ByteAligned"|232358|0|65535|796535|784216
"lineitem"|42|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|42|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|42|15|"l_comment"|"string"|52205|"Dictionary"|"FixedSize2ByteAligned"|3755400|0|65535|0|0
"lineitem"|43|0|"l_orderkey"|"int"|64101|"Dictionary"|"FixedSize2ByteAligned"|387570|0|45940035|1652558|2632194
"lineitem"|43|1|"l_partkey"|"int"|55988|"Dictionary"|"FixedSize2ByteAligned"|355118|2|32243226|953557|363026
"lineitem"|43|2|"l_suppkey"|"int"|9986|"Dictionary"|"FixedSize2ByteAligned"|171110|0|13172535|242437|3410772
"lineitem"|43|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|43|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17545|363315
"lineitem"|43|5|"l_extendedprice"|"float"|63030|"Dictionary"|"FixedSize2ByteAligned"|383286|4|65541|6833462|583091
"lineitem"|43|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6832853|583091
"lineitem"|43|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6454424|0
"lineitem"|43|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|43|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|43|10|"l_shipdate"|"string"|2517|"Dictionary"|"FixedSize2ByteAligned"|231878|0|65535|179618|6372
"lineitem"|43|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229678|0|65535|976069|782800
"lineitem"|43|12|"l_receiptdate"|"string"|2524|"Dictionary"|"FixedSize2ByteAligned"|232158|0|65535|796451|782800
"lineitem"|43|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|43|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|43|15|"l_comment"|"string"|53675|"Dictionary"|"FixedSize2ByteAligned"|3833868|0|65535|0|0
"lineitem"|44|0|"l_orderkey"|"int"|64148|"Dictionary"|"FixedSize2ByteAligned"|387758|0|45940035|1648925|2570258
"lineitem"|44|1|"l_partkey"|"int"|55978|"Dictionary"|"FixedSize2ByteAligned"|355078|3|32243234|952924|362528
"lineitem"|44|2|"l_suppkey"|"int"|9982|"Dictionary"|"FixedSize2ByteAligned"|171094|0|13172535|241566|3399890
"lineitem"|44|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|44|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17321|362913
"lineitem"|44|5|"l_extendedprice"|"float"|63048|"Dictionary"|"FixedSize2ByteAligned"|383358|3|5887702|1019272|578699
"lineitem"|44|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|5887690|1018725|578699
"lineitem"|44|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|5887690|640381|0
"lineitem"|44|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|44|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|44|10|"l_shipdate"|"string"|2516|"Dictionary"|"FixedSize2ByteAligned"|231838|0|65535|179977|6325
"lineitem"|44|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229758|0|65535|974810|782358
"lineitem"|44|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232318|0|65535|794833|782358
"lineitem"|44|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|44|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|44|15|"l_comment"|"string"|50162|"Dictionary"|"FixedSize2ByteAligned"|3635874|0|65535|0|0
"lineitem"|45|0|"l_orderkey"|"int"|64090|"Dictionary"|"FixedSize2ByteAligned"|387526|0|45940035|1651666|2544578
"lineitem"|45|1|"l_partkey"|"int"|55842|"Dictionary"|"FixedSize2ByteAligned"|354534|2|32243222|950551|361326
"lineitem"|45|2|"l_suppkey"|"int"|9980|"Dictionary"|"FixedSize2ByteAligned"|171086|0|13172535|243160|3386458
"lineitem"|45|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|45|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17205|361724
"lineitem"|45|5|"l_extendedprice"|"float"|63048|"Dictionary"|"FixedSize2ByteAligned"|383358|4|4788508|2105272|579215
"lineitem"|45|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|4788496|2104735|579215
"lineitem"|45|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|4788496|1728408|0
"lineitem"|45|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|45|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|45|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231998|0|65535|180545|6524
"lineitem"|45|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229678|0|65535|974458|784410
"lineitem"|45|12|"l_receiptdate"|"string"|2529|"Dictionary"|"FixedSize2ByteAligned"|232358|0|65535|793913|784410
"lineitem"|45|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|45|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|45|15|"l_comment"|"string"|46740|"Dictionary"|"FixedSize2ByteAligned"|3453733|0|65535|0|0
"lineitem"|46|0|"l_orderkey"|"int"|64123|"Dictionary"|"FixedSize2ByteAligned"|387658|0|45940035|1648893|2520622
"lineitem"|46|1|"l_partkey"|"int"|55980|"Dictionary"|"FixedSize2ByteAligned"|355086|2|32243238|951730|361916
"lineitem"|46|2|"l_suppkey"|"int"|9993|"Dictionary"|"FixedSize2ByteAligned"|171138|0|13172535|241500|3384180
"lineitem"|46|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|46|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17074|362278
"lineitem"|46|5|"l_extendedprice"|"float"|63023|"Dictionary"|"FixedSize2ByteAligned"|383258|2|65547|6832243|579693
"lineitem"|46|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6831690|579693
"lineitem"|46|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6454812|0
"lineitem"|46|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|46|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|46|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231998|0|65535|179630|6460
"lineitem"|46|11|"l_commitdate"|"string"|2465|"Dictionary"|"FixedSize2ByteAligned"|229798|0|65535|974507|784164
"lineitem"|46|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232318|0|65535|794877|784164
"lineitem"|46|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|46|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|46|15|"l_comment"|"string"|52077|"Dictionary"|"FixedSize2ByteAligned"|3739165|0|65535|0|0
"lineitem"|47|0|"l_orderkey"|"int"|64118|"Dictionary"|"FixedSize2ByteAligned"|387638|0|45940035|1647253|2492521
"lineitem"|47|1|"l_partkey"|"int"|55989|"Dictionary"|"FixedSize2ByteAligned"|355122|3|32243234|951530|361413
"lineitem"|47|2|"l_suppkey"|"int"|9981|"Dictionary"|"FixedSize2ByteAligned"|171090|0|13172535|242045|3375276
"lineitem"|47|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|47|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17273|362034
"lineitem"|47|5|"l_extendedprice"|"float"|63034|"Dictionary"|"FixedSize2ByteAligned"|383302|3|5499766|1401387|580064
"lineitem"|47|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|5499754|1400841|580064
"lineitem"|47|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|5499754|1024487|0
"lineitem"|47|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|47|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|47|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231998|0|65535|179568|6313
"lineitem"|47|11|"l_commitdate"|"string"|2465|"Dictionary"|"FixedSize2ByteAligned"|229798|0|65535|972791|782919
"lineitem"|47|12|"l_receiptdate"|"string"|2522|"Dictionary"|"FixedSize2ByteAligned"|232078|0|65535|793223|782919
"lineitem"|47|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|47|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|47|15|"l_comment"|"string"|53035|"Dictionary"|"FixedSize2ByteAligned"|3797351|0|65535|0|0
"lineitem"|48|0|"l_orderkey"|"int"|64077|"Dictionary"|"FixedSize2ByteAligned"|387474|0|45940035|1650936|2440088
"lineitem"|48|1|"l_partkey"|"int"|55911|"Dictionary"|"FixedSize2ByteAligned"|354810|2|32243224|952405|361555
"lineitem"|48|2|"l_suppkey"|"int"|9984|"Dictionary"|"FixedSize2ByteAligned"|171102|0|13172535|241836|3379520
"lineitem"|48|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|48|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17411|362219
"lineitem"|48|5|"l_extendedprice"|"float"|63060|"Dictionary"|"FixedSize2ByteAligned"|383406|2|65543|6841751|580075
"lineitem"|48|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6841187|580075
"lineitem"|48|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6461211|0
"lineitem"|48|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|48|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|48|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231998|0|65535|180180|6500
"lineitem"|48|11|"l_commitdate"|"string"|2461|"Dictionary"|"FixedSize2ByteAligned"|229638|0|65535|979765|783731
"lineitem"|48|12|"l_receiptdate"|"string"|2530|"Dictionary"|"FixedSize2ByteAligned"|232398|0|65535|799585|783731
"lineitem"|48|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|48|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|48|15|"l_comment"|"string"|51793|"Dictionary"|"FixedSize2ByteAligned"|3736212|0|65535|0|0
"lineitem"|49|0|"l_orderkey"|"int"|64093|"Dictionary"|"FixedSize2ByteAligned"|387538|0|45940035|1650144|2420025
"lineitem"|49|1|"l_partkey"|"int"|55960|"Dictionary"|"FixedSize2ByteAligned"|355006|1|32243228|953573|362438
"lineitem"|49|2|"l_suppkey"|"int"|9987|"Dictionary"|"FixedSize2ByteAligned"|171114|0|13172535|242010|3372163
"lineitem"|49|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|49|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17409|363043
"lineitem"|49|5|"l_extendedprice"|"float"|63050|"Dictionary"|"FixedSize2ByteAligned"|383366|3|1496104|5404530|584144
"lineitem"|49|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|1496100|5403975|584144
"lineitem"|49|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|1496100|5026975|0
"lineitem"|49|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|49|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|49|10|"l_shipdate"|"string"|2519|"Dictionary"|"FixedSize2ByteAligned"|231958|0|65535|178016|6538
"lineitem"|49|11|"l_commitdate"|"string"|2463|"Dictionary"|"FixedSize2ByteAligned"|229718|0|65535|975746|785289
"lineitem"|49|12|"l_receiptdate"|"string"|2529|"Dictionary"|"FixedSize2ByteAligned"|232358|0|65535|797730|785289
"lineitem"|49|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|49|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|49|15|"l_comment"|"string"|52857|"Dictionary"|"FixedSize2ByteAligned"|3799090|0|65535|0|0
"lineitem"|50|0|"l_orderkey"|"int"|64173|"Dictionary"|"FixedSize2ByteAligned"|387858|0|45940035|1648707|2391816
"lineitem"|50|1|"l_partkey"|"int"|56018|"Dictionary"|"FixedSize2ByteAligned"|355238|5|32243228|951966|361434
"lineitem"|50|2|"l_suppkey"|"int"|9987|"Dictionary"|"FixedSize2ByteAligned"|171114|0|13172535|240223|3359326
"lineitem"|50|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|50|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17402|362325
"lineitem"|50|5|"l_extendedprice"|"float"|62981|"Dictionary"|"FixedSize2ByteAligned"|383090|5|846725|6054608|582651
"lineitem"|50|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|846719|6054031|582651
"lineitem"|50|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|846719|5677532|0
"lineitem"|50|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
