QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|JOIN_MODE|LEFT_TABLE_NAME|LEFT_COLUMN_NAME|LEFT_TABLE_CHUNK_COUNT|LEFT_TABLE_ROW_COUNT|RIGHT_TABLE_NAME|RIGHT_COLUMN_NAME|RIGHT_TABLE_CHUNK_COUNT|RIGHT_TABLE_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|PREDICATE_COUNT|PRIMARY_PREDICATE|IS_FLIPPED|RADIX_BITS|BUILD_SIDE_MATERIALIZING_NS|PROBE_SIDE_MATERIALIZING_NS|CLUSTERING_NS|BUILDING_NS|PROBING_NS|OUTPUT_WRITING_NS|RUNTIME_NS|DESCRIPTION
8cec894c4734e612|0x7fb82f24f1d0f4be8c611c83a3c9|0x7fb861cb637067635e28ca99abec|0x7fb860644bb0ba7fabb1280977c0|Inner|lineitem|l_partkey|92|5729|part|p_partkey|4|189|92|5729|1|=|TRUE|0|86402|506640|0|19354|175270|277789|1105319|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
8cec894c4734e612|0x7fb82f24f2b076e6a7458421d4d7|0x7fb82f24f1d0f4be8c611c83a3c9|0x7fb82cd6ffd088722daf4cad3822|Semi|part|p_partkey|92|5729|lineitem|l_partkey|1|189|91|512|2|=|TRUE|0|37196|411679|0|20009|4500222|234953|5239760|JoinHash (Semi Join where p_partkey = l_partkey AND l_quantity < 0.2 * AVG(l_quantity)) Radix bits: 0
7838141468ad2a63|0x7fb867cff9f08cf9acfa3b2bd8e6|0x7fb84ad471d010ab8b271d0e3445|0x7fb84ad46910cc740ccf62c0e7b5|Semi|||1|10000|||1|1|1|1|1|=|TRUE|0|46731|90726|0|7671|6252|4926|182402|JoinHash (Semi Join where SUM(l_extendedprice * (1 - l_discount)) = MAX(SUM(l_extendedprice * (1 - l_discount)))) Radix bits: 0
7838141468ad2a63|0x7fb8604186306e8850a824564e42|0x7fb867cff9f08cf9acfa3b2bd8e6|0x7fb878a46450e99504188b0ea20f|Inner|lineitem|l_suppkey|1|1|supplier|s_suppkey|1|10000|1|1|1|=|FALSE|0|39078|38775|0|8319|6394|13582|117568|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
53cf4d0f456e55d9|0x7fb870c85a90968834fc847fcb98|0x7fb8670ce03044df8001c1284d65|0x7fb8670cfd10e035d8c4d61ce004|Semi|lineitem|l_partkey|92|6001215|part|p_partkey|1|461|92|13705|1|=|TRUE|0|117351|26854752|0|47318|319420|254546|27783404|JoinHash (Semi Join where l_partkey = p_partkey) Radix bits: 0
53cf4d0f456e55d9|0x7fb8670cb8d0b8361012e7bc1e1c|0x7fb87b0731b0ad15351c2516299c|0x7fb8670cfd10e035d8c4d61ce004|Inner|lineitem|l_partkey|92|457|part|p_partkey|1|461|1|457|1|=|FALSE|0|223180|72580|0|69834|10710|82294|476864|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
7b2cc6a51e3b217f|0x7fb876540450276c88cb22d6584f|0x7fb870db25707bdd1cd640f558b2|0x7fb8798a6210825a53d3e5ac9748|AntiNullAsFalse|customer|c_custkey|3|19013|orders|o_custkey|23|1500000|16|6428|1|=|TRUE|4|18105320|659528|5870051|14766977|359005|186093|40064724|JoinHash (AntiNullAsFalse Join where c_custkey = o_custkey) Radix bits: 4
65f1d2910a8d3b1d|0x7fb8795e0cd02dd9736cca2a23d4|0x7fb8693e54903bd24f116d529a2f|0x7fb87b1c14706ecda9c33043da50|Semi|lineitem|l_partkey|92|6001215|part|p_partkey|4|213|92|6420|1|=|TRUE|0|87607|25845452|0|25354|185194|139586|26455547|JoinHash (Semi Join where l_partkey = p_partkey) Radix bits: 0
65f1d2910a8d3b1d|0x7fb8795e0db0667e1f9547067949|0x7fb87b1c1290bf2f56b2f390e2ae|0x7fb87b1c14706ecda9c33043da50|Inner|lineitem|l_partkey|92|6420|part|p_partkey|4|213|92|6420|1|=|TRUE|0|82673|547409|0|23826|180085|299470|1163824|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
65f1d2910a8d3b1d|0x7fb8795e0e9022e46d3620ba4192|0x7fb8795e0db0667e1f9547067949|0x7fb879f057908296f1de1bcf580e|Semi|part|p_partkey|92|6420|lineitem|l_partkey|1|213|92|585|2|=|TRUE|0|43792|420521|0|22846|4654048|246075|5417842|JoinHash (Semi Join where p_partkey = l_partkey AND l_quantity < 0.2 * AVG(l_quantity)) Radix bits: 0
845830d999eb246f|0x7fb8698f80106e31d16eb95f99d2|0x7fb8698fb1f01ffe5ea0ab36463d|0x7fb87ab99170f22e936ceffc0878|Semi|partsupp|ps_partkey|13|800000|part|p_partkey|4|775|13|3100|1|=|TRUE|0|69100|2928861|0|95031|58030|27004|3210171|JoinHash (Semi Join where ps_partkey = p_partkey) Radix bits: 0
845830d999eb246f|0x7fb8623a9b308d87ee008b6cc1ed|0x7fb8623a8fd015f336fbe2aacac2|0x7fb87a7996f07cbe953eee29d34e|Semi|nation|n_regionkey|1|25|region|r_regionkey|1|1|1|5|1|=|TRUE|0|35110|9604|0|2685|1639|1916|58108|JoinHash (Semi Join where n_regionkey = r_regionkey) Radix bits: 0
845830d999eb246f|0x7fb8698fad908cf0345213e91b02|0x7fb8698faf502eecfb54cd4aafba|0x7fb87a712070788f2215c6bf81b1|Semi|supplier|s_nationkey|1|10000|nation|n_nationkey|1|5|1|1955|1|=|TRUE|0|31951|52308|0|2387|32428|20757|148195|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
845830d999eb246f|0x7fb8698cdf30a504f3bbd897311b|0x7fb87ab99df0aa8c158e73ec2548|0x7fb87a712070788f2215c6bf81b1|Inner|supplier|s_nationkey|1|1955|nation|n_nationkey|1|5|1|1955|1|=|TRUE|0|32760|21094|0|2686|38638|31504|135236|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
845830d999eb246f|0x7fb8698cde50ac3bbf544eb7ca1e|0x7fb8698f80106e31d16eb95f99d2|0x7fb8698cdf30a504f3bbd897311b|Semi|partsupp|ps_suppkey|13|3100|supplier|s_suppkey|1|1955|13|599|1|=|TRUE|0|44321|65421|0|92644|16564|26781|261357|JoinHash (Semi Join where ps_suppkey = s_suppkey) Radix bits: 0
845830d999eb246f|0x7fb8698fa690305bc2a0dd9936ea|0x7fb87a7993306fa05369f9e2d81e|0x7fb8698cdf30a504f3bbd897311b|Inner|partsupp|ps_suppkey|13|599|supplier|s_suppkey|1|1955|1|599|1|=|FALSE|0|76052|23395|0|72905|11471|24227|220311|JoinHash (Inner Join where ps_suppkey = s_suppkey) Radix bits: 0
845830d999eb246f|0x7fb8698fb030512a524da684755d|0x7fb8698fa690305bc2a0dd9936ea|0x7fb87ab99170f22e936ceffc0878|Inner|partsupp|ps_partkey|1|599|part|p_partkey|4|775|4|599|1|=|FALSE|0|87185|32509|0|58802|14270|40360|247367|JoinHash (Inner Join where ps_partkey = p_partkey) Radix bits: 0
845830d999eb246f|0x7fb8698f84703b208ea6c17d5a33|0x7fb8698f80106e31d16eb95f99d2|0x7fb87ab99df0aa8c158e73ec2548|Semi|partsupp|ps_suppkey|13|3100|supplier|s_suppkey|1|1955|13|599|1|=|TRUE|0|44208|61910|0|89873|14581|24442|247525|JoinHash (Semi Join where ps_suppkey = s_suppkey) Radix bits: 0
845830d999eb246f|0x7fb8698fa3f050c4092f49a6064d|0x7fb87a79ab90c2b46eb201e2b29e|0x7fb87ab99df0aa8c158e73ec2548|Inner|partsupp|ps_suppkey|13|599|supplier|s_suppkey|1|1955|1|599|1|=|FALSE|0|75768|23486|0|66517|9788|19027|205899|JoinHash (Inner Join where ps_suppkey = s_suppkey) Radix bits: 0
845830d999eb246f|0x7fb8698faa10a03fc478c592f2ce|0x7fb8698fb030512a524da684755d|0x7fb87a719d1092d7f5f6476f39c6|Semi|partsupp|ps_supplycost|4|599|||1|441|4|441|2|=|TRUE|0|40984|88762|0|55876|52173|40022|288781|JoinHash (Semi Join where ps_supplycost = MIN(ps_supplycost) AND p_partkey = ps_partkey) Radix bits: 0
fed62f1815195c66|0x7fb8633c4790baa417c76bf2bce7|0x7fb869bc39b0ff930f234bb2d962|0x7fb8633c46b07407b56e7e6004f6|Semi|partsupp|ps_partkey|13|800000|part|p_partkey|4|29629|13|118516|1|=|TRUE|0|678037|5516385|0|2765509|2029371|323314|11436745|JoinHash (Semi Join where ps_partkey = p_partkey) Radix bits: 0
fed62f1815195c66|0x7fb82621fad0c33c1d9fd6c831c2|0x7fb8606400109c6d7fa93e3e3af9|0x7fb83d7ac0508c5ab40a51f02677|AntiNullAsTrue|partsupp|ps_suppkey|13|118516|supplier|s_suppkey|1|4|13|118471|1|=|TRUE|0|54079|778492|0|2659|1232487|795904|2894270|JoinHash (AntiNullAsTrue Join where ps_suppkey = s_suppkey) Radix bits: 0
fed62f1815195c66|0x7fb82621fe50259752f8405b9845|0x7fb82621fad0c33c1d9fd6c831c2|0x7fb8633c46b07407b56e7e6004f6|Inner|partsupp|ps_partkey|13|118471|part|p_partkey|4|29629|13|118471|1|=|TRUE|0|427216|1294237|0|2768495|3092086|1754398|9451363|JoinHash (Inner Join where ps_partkey = p_partkey) Radix bits: 0
e178c46ed890d00|0x7fb86041b3b010f166b16100ed52|0x7fb84ad484903500fd1b9cedd55f|0x7fb8494b2c507e96a14add42acdf|Semi|||1|10000|||1|1|1|1|1|=|TRUE|0|57305|92881|0|6945|6530|4769|191698|JoinHash (Semi Join where SUM(l_extendedprice * (1 - l_discount)) = MAX(SUM(l_extendedprice * (1 - l_discount)))) Radix bits: 0
e178c46ed890d00|0x7fb86041b8f0ab97de6d24cde14e|0x7fb86041b3b010f166b16100ed52|0x7fb878a48f70e99504188b0ea20f|Inner|lineitem|l_suppkey|1|1|supplier|s_suppkey|1|10000|1|1|1|=|FALSE|0|38839|38446|0|6538|5414|11900|113054|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
9feadc581ece0d75|0x7fb862656c50ade0e72a1e15f54a|0x7fb87b031ef01ffe5ea0ab36463d|0x7fb8769b1fd084dca58df2cb3b86|Semi|partsupp|ps_partkey|13|800000|part|p_partkey|4|2128|13|8512|1|=|TRUE|0|222819|4407080|0|252118|119985|50356|5104786|JoinHash (Semi Join where ps_partkey = p_partkey) Radix bits: 0
9feadc581ece0d75|0x7fb87b0318d0b5baea3d18912f88|0x7fb87b031710a24853058028fe4|0x7fb87ac61f103fc5ca2818a5e7b9|Semi|lineitem|l_partkey|92|6001215|partsupp|ps_partkey|13|8512|92|63886|1|=|TRUE|0|218871|32253978|0|520702|872689|480085|34590703|JoinHash (Semi Join where l_partkey = ps_partkey) Radix bits: 0
9feadc581ece0d75|0x7fb87b031b70edbf8fbc7fa7dd5c|0x7fb87b0318d0b5baea3d18912f88|0x7fb87ac61f103fc5ca2818a5e7b9|Semi|lineitem|l_suppkey|92|63886|partsupp|ps_suppkey|13|8512|92|63886|1|=|TRUE|0|500953|3848719|0|592747|752719|671070|6720604|JoinHash (Semi Join where l_suppkey = ps_suppkey) Radix bits: 0
9feadc581ece0d75|0x7fb8626569b06c39a3e3e6ecb56f|0x7fb87ac61f103fc5ca2818a5e7b9|0x7fb87b392650b709f2dfc9d19586|Semi|partsupp|ps_partkey|13|8512|lineitem|l_partkey|1|5734|13|5723|3|=|TRUE|0|86761|620247|0|809142|3135017|60663|4792897|JoinHash (Semi Join where ps_partkey = l_partkey AND ps_availqty > 0.5 * SUM(l_quantity) AND ps_suppkey = l_suppkey) Radix bits: 0
9feadc581ece0d75|0x7fb862656b70d5336a394b79e90b|0x7fb87b031e1070d2f3fa6ab46cdc|0x7fb878e0b650dc41bf858089bfd7|Semi|supplier|s_suppkey|1|10000|partsupp|ps_suppkey|13|5723|1|4370|1|=|TRUE|0|145154|88972|0|456840|46062|25460|810416|JoinHash (Semi Join where s_suppkey = ps_suppkey) Radix bits: 0
9feadc581ece0d75|0x7fb8626570b0a85e7d78d48efea7|0x7fb862656b70d5336a394b79e90b|0x7fb876597550acba4ef27192906d|Semi|supplier|s_nationkey|1|4370|nation|n_nationkey|1|1|1|165|1|=|TRUE|0|35410|25880|0|2434|3351|6137|82993|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
797d57420ba3e946|0x7fb84a02c070445e95f8c33a962f|0x7fb84a02b430ff930f234bb2d962|0x7fb84a02bf90fbce01389058205e|Semi|partsupp|ps_partkey|13|800000|part|p_partkey|3|29108|13|116432|1|=|TRUE|0|1466636|5777952|0|2760767|2022381|325527|12498916|JoinHash (Semi Join where ps_partkey = p_partkey) Radix bits: 0
797d57420ba3e946|0x7fb84a02ac50127229664ce5e5c6|0x7fb86c28ba90e33ba82340c238b5|0x7fb8410c90108c5ab40a51f02677|AntiNullAsTrue|partsupp|ps_suppkey|13|116432|supplier|s_suppkey|1|4|13|116385|1|=|TRUE|0|45486|856779|0|2665|1381371|905281|3222005|JoinHash (AntiNullAsTrue Join where ps_suppkey = s_suppkey) Radix bits: 0
797d57420ba3e946|0x7fb84a02ad303ce311a55eac3a99|0x7fb84a02ac50127229664ce5e5c6|0x7fb84a02bf90fbce01389058205e|Inner|partsupp|ps_partkey|13|116385|part|p_partkey|3|29108|13|116385|1|=|TRUE|0|893655|1293198|0|2850478|3094203|2378446|10631332|JoinHash (Inner Join where ps_partkey = p_partkey) Radix bits: 0
aab86e3d3b9cc044|0x7fb87afb75d0de229d48ee53b4a0|0x7fb87b2fcbf0fc2a172f7988062b|0x7fb87b2fcc907724a5f3931b01be|Inner|lineitem|l_partkey|92|74408|part|p_partkey|4|200000|4|74408|1|=|FALSE|0|5810961|2203087|0|9463697|2039258|1244627|21682997|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
f04068dbdce650b0|0x7fb87a9c8eb0fe917f772cc3a58a|0x7fb87a9c8dd03bd24f116d529a2f|0x7fb87790f370d5269ffc08134200|Semi|lineitem|l_orderkey|92|6001215|orders|o_orderkey|23|57069|92|228772|1|=|TRUE|0|2353578|63295828|0|6018389|24468811|1031957|97624313|JoinHash (Semi Join where l_orderkey = o_orderkey) Radix bits: 0
f04068dbdce650b0|0x7fb87a9c9070a4f8df289b956d8b|0x7fb87790f370d5269ffc08134200|0x7fb87a9c8f90845300a6b96a70ca|Semi|orders|o_orderkey|23|57069|lineitem|l_orderkey|92|144620|2|52373|1|=|TRUE|1|10924030|3825015|919094|6379505|960935|383075|23639307|JoinHash (Semi Join where o_orderkey = l_orderkey) Radix bits: 1
ef56b6b5b7e4fb83|0x7fb879b8df1095c4931772591192|0x7fb8795db2b03bd24f116d529a2f|0x7fb878494dd04bd470bd55d61ce8|Semi|lineitem|l_partkey|92|6001215|part|p_partkey|4|220|92|6505|1|=|TRUE|0|85120|25855682|0|24898|184137|147653|26469655|JoinHash (Semi Join where l_partkey = p_partkey) Radix bits: 0
ef56b6b5b7e4fb83|0x7fb8795db1d07dca31b72e11fe5f|0x7fb878c70130b4c7a14c391c7f11|0x7fb878494dd04bd470bd55d61ce8|Inner|lineitem|l_partkey|92|6505|part|p_partkey|4|220|92|6505|1|=|TRUE|0|82728|563614|0|23953|181220|300697|1183785|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
ef56b6b5b7e4fb83|0x7fb8795dbb70570d6ac231c1e4a0|0x7fb8795db1d07dca31b72e11fe5f|0x7fb879e4379059ce0245502e151a|Semi|part|p_partkey|92|6505|lineitem|l_partkey|1|220|92|609|2|=|TRUE|0|36860|459856|0|21335|4663394|247771|5464292|JoinHash (Semi Join where p_partkey = l_partkey AND l_quantity < 0.2 * AVG(l_quantity)) Radix bits: 0
19702508a25d2f60|0x7fb87a9a6430947a4e4a9581c4e6|0x7fb87a9a63503bd24f116d529a2f|0x7fb87791013034c3ae79f9970ea|Semi|lineitem|l_orderkey|92|6001215|orders|o_orderkey|23|57683|92|231207|1|=|TRUE|0|2341110|63531665|0|5901512|24673336|1043380|97966423|JoinHash (Semi Join where l_orderkey = o_orderkey) Radix bits: 0
19702508a25d2f60|0x7fb87a9a65f0e4791c4ff8186ec9|0x7fb87791013034c3ae79f9970ea|0x7fb87a9a6510c313533c26a98db4|Semi|orders|o_orderkey|23|57683|lineitem|l_orderkey|92|145768|2|52887|1|=|TRUE|1|10875597|3822401|928625|6412715|978179|372373|23627488|JoinHash (Semi Join where o_orderkey = l_orderkey) Radix bits: 1
1aad71bf2d0c73b4|0x7fb874fc41f089a7f0a7fea4a89c|0x7fb7b90c823075a6f8b3887a4d13|0x7fb7b90c97707d84fa243b0dc278|Inner|orders|o_custkey|23|718524|customer|c_custkey|3|30142|23|145308|1|=|TRUE|0|806225|6909325|0|3178683|3651704|2305111|17077384|JoinHash (Inner Join where o_custkey = c_custkey) Radix bits: 0
1aad71bf2d0c73b4|0x7fb874fc4490ec0ac3e3077fbebd|0x7fb874fc5610a24853058028fe4|0x7fb874fc41f089a7f0a7fea4a89c|Semi|lineitem|l_orderkey|92|6001215|orders|o_orderkey|23|145308|2|581419|1|=|TRUE|1|6689052|101020051|13941541|6965599|52207231|45683|182482907|JoinHash (Semi Join where l_orderkey = o_orderkey) Radix bits: 1
1aad71bf2d0c73b4|0x7fb874fc4650997740e259f425ea|0x7fb7b90c981053cb65025a6f388e|0x7fb874fc41f089a7f0a7fea4a89c|Inner|lineitem|l_orderkey|2|30569|orders|o_orderkey|23|145308|23|30569|1|=|FALSE|0|5251902|3586379|0|3661753|987209|1000066|14788790|JoinHash (Inner Join where l_orderkey = o_orderkey) Radix bits: 0
93266ffa89342e10|0x7fb875c1a7f0907ef456e2fafffd|0x7fb876599170faf53a506e361374|0x7fb876599e907d84fa243b0dc278|Inner|orders|o_custkey|23|724121|customer|c_custkey|3|30142|23|146447|1|=|TRUE|0|796588|7000550|0|2506008|3792259|2329969|16624916|JoinHash (Inner Join where o_custkey = c_custkey) Radix bits: 0
93266ffa89342e10|0x7fb875c1ad3063e6ca07fef697d|0x7fb875c1ba50a24853058028fe4|0x7fb875c1a7f0907ef456e2fafffd|Semi|lineitem|l_orderkey|92|6001215|orders|o_orderkey|23|146447|2|585876|1|=|TRUE|1|6840742|100681531|12482846|7030712|53066928|46789|181768683|JoinHash (Semi Join where l_orderkey = o_orderkey) Radix bits: 1
93266ffa89342e10|0x7fb875c1a9b08a2fd0a7b4430808|0x7fb876599c10a96ccc41688e6130|0x7fb875c1a7f0907ef456e2fafffd|Inner|lineitem|l_orderkey|2|30486|orders|o_orderkey|23|146447|23|30486|1|=|FALSE|0|5119904|3607967|0|3689885|1000962|1001672|14712748|JoinHash (Inner Join where l_orderkey = o_orderkey) Radix bits: 0
967114c21981daa1|0x7fb841926c50b17e181ad106d0fe|0x7fb841927430ff930f234bb2d962|0x7fb841926b7068a12a76acd32681|Semi|partsupp|ps_partkey|13|800000|part|p_partkey|3|29525|13|118100|1|=|TRUE|0|1384617|5723830|0|3553855|2156163|322208|13272836|JoinHash (Semi Join where ps_partkey = p_partkey) Radix bits: 0
967114c21981daa1|0x7fb841926d30f374200da942aeb7|0x7fb868329210e07ce7dff63baf3a|0x7fb831a269508c5ab40a51f02677|AntiNullAsTrue|partsupp|ps_suppkey|13|118100|supplier|s_suppkey|1|4|13|118053|1|=|TRUE|0|43543|1078295|0|2667|1376550|778186|3307926|JoinHash (AntiNullAsTrue Join where ps_suppkey = s_suppkey) Radix bits: 0
967114c21981daa1|0x7fb841926e10f865352aefb9fd2c|0x7fb841926d30f374200da942aeb7|0x7fb841926b7068a12a76acd32681|Inner|partsupp|ps_partkey|13|118053|part|p_partkey|3|29525|13|118053|1|=|TRUE|0|940728|1172043|0|2750514|3132455|1891473|10003383|JoinHash (Inner Join where ps_partkey = p_partkey) Radix bits: 0
2bf86e197132bff5|0x7fb8787c27309bea351764bd05fa|0x7fb87b2ae190bac63222a6dfc2a0|0x7fb87b2ad8d05a3d566e87086739|Semi|||1|10000|||1|1|1|1|1|=|TRUE|0|91310|91314|0|8990|5656|4642|221300|JoinHash (Semi Join where SUM(l_extendedprice * (1 - l_discount)) = MAX(SUM(l_extendedprice * (1 - l_discount)))) Radix bits: 0
2bf86e197132bff5|0x7fb8787c1f50fc2c9d84f98da684|0x7fb8787c27309bea351764bd05fa|0x7fb8741853d0e99504188b0ea20f|Inner|lineitem|l_suppkey|1|1|supplier|s_suppkey|1|10000|1|1|1|=|FALSE|0|38530|39452|0|6371|6130|9529|111366|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
2591bca6b1e80aec|0x7fb869738b70d3e1a5107100af2e|0x7fb8697f73f01ffe5ea0ab36463d|0x7fb87b3105b0d99f592c43a607e0|Semi|partsupp|ps_partkey|13|800000|part|p_partkey|4|755|13|3020|1|=|TRUE|0|88067|2932919|0|71495|54868|24130|3204412|JoinHash (Semi Join where ps_partkey = p_partkey) Radix bits: 0
2591bca6b1e80aec|0x7fb86973a5b041ac029c07a8fdd8|0x7fb86973871015f336fbe2aacac2|0x7fb7bd220b10e9be083372d89a3f|Semi|nation|n_regionkey|1|25|region|r_regionkey|1|1|1|5|1|=|TRUE|0|36431|9806|0|2197|1527|2088|58990|JoinHash (Semi Join where n_regionkey = r_regionkey) Radix bits: 0
2591bca6b1e80aec|0x7fb8696dc830a3bbf4449b6a1d4c|0x7fb86973a7702eecfb54cd4aafba|0x7fb7b90ca710b929a9100a187454|Semi|supplier|s_nationkey|1|10000|nation|n_nationkey|1|5|1|1987|1|=|TRUE|0|32135|52799|0|2402|32562|20871|149073|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
2591bca6b1e80aec|0x7fb869738a901af287d05d7a8674|0x7fb7b90c9a90e378e69cf9c4e4eb|0x7fb7b90ca710b929a9100a187454|Inner|supplier|s_nationkey|1|1987|nation|n_nationkey|1|5|1|1987|1|=|TRUE|0|32472|20554|0|2354|52708|31249|148641|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
2591bca6b1e80aec|0x7fb8697389b04f6c6beec3c8f4df|0x7fb869738b70d3e1a5107100af2e|0x7fb869738a901af287d05d7a8674|Semi|partsupp|ps_suppkey|13|3020|supplier|s_suppkey|1|1987|13|607|1|=|TRUE|0|44703|65019|0|93658|16766|25085|261807|JoinHash (Semi Join where ps_suppkey = s_suppkey) Radix bits: 0
2591bca6b1e80aec|0x7fb8696dc6709cba5089d11ea1ea|0x7fb87b313170266ad1e13ee74569|0x7fb869738a901af287d05d7a8674|Inner|partsupp|ps_suppkey|13|607|supplier|s_suppkey|1|1987|1|607|1|=|FALSE|0|77080|23483|0|74755|12019|24699|224640|JoinHash (Inner Join where ps_suppkey = s_suppkey) Radix bits: 0
2591bca6b1e80aec|0x7fb8696dcd70c5793f8213146e41|0x7fb8696dc6709cba5089d11ea1ea|0x7fb87b3105b0d99f592c43a607e0|Inner|partsupp|ps_partkey|1|607|part|p_partkey|4|755|4|607|1|=|FALSE|0|90151|32587|0|62626|20703|40454|260438|JoinHash (Inner Join where ps_partkey = p_partkey) Radix bits: 0
2591bca6b1e80aec|0x7fb86973a4d052e03b9782f4a238|0x7fb869738b70d3e1a5107100af2e|0x7fb7b90c9a90e378e69cf9c4e4eb|Semi|partsupp|ps_suppkey|13|3020|supplier|s_suppkey|1|1987|13|607|1|=|TRUE|0|45498|61807|0|90693|16155|23374|251061|JoinHash (Semi Join where ps_suppkey = s_suppkey) Radix bits: 0
2591bca6b1e80aec|0x7fb8696dc750d351f33cf46f8787|0x7fb87b310a10f457696d110cf235|0x7fb7b90c9a90e378e69cf9c4e4eb|Inner|partsupp|ps_suppkey|13|607|supplier|s_suppkey|1|1987|1|607|1|=|FALSE|0|75806|23893|0|65592|10254|18999|206271|JoinHash (Inner Join where ps_suppkey = s_suppkey) Radix bits: 0
2591bca6b1e80aec|0x7fb8696dcad05e9aaf84ed28df70|0x7fb8696dcd70c5793f8213146e41|0x7fb87a9e9090864cb640ee9147f7|Semi|partsupp|ps_supplycost|4|607|||1|452|4|452|2|=|TRUE|0|40982|90124|0|58574|53579|42125|295927|JoinHash (Semi Join where ps_supplycost = MIN(ps_supplycost) AND p_partkey = ps_partkey) Radix bits: 0
8ed8145e3b94bd7f|0x7fb8745096b0254d3f25b60e3d7e|0x7fb8771e4d70a24853058028fe4|0x7fb87a2b1af0c793bb4a6da410|Semi|lineitem|l_orderkey|92|6001215|orders|o_orderkey|23|57474|92|229547|1|=|TRUE|0|3407817|63460222|0|5904789|24625016|1488800|99372338|JoinHash (Semi Join where l_orderkey = o_orderkey) Radix bits: 0
8ed8145e3b94bd7f|0x7fb8771e4130105b9e72e6423b59|0x7fb87a2b2950e2022fa0ce356468|0x7fb87a2b2db0b930cb12c0e46865|Inner|customer|c_nationkey|3|150000|nation|n_nationkey|1|25|3|150000|1|=|TRUE|0|105094|827531|0|6850|1939850|1805737|4726337|JoinHash (Inner Join where c_nationkey = n_nationkey) Radix bits: 0
8ed8145e3b94bd7f|0x7fb8745072d0938bd42be07273a0|0x7fb87a2b1af0c793bb4a6da410|0x7fb8771e4130105b9e72e6423b59|Inner|orders|o_custkey|23|57474|customer|c_custkey|3|150000|3|57474|1|=|FALSE|0|2492146|1436814|0|7397535|1711410|1336328|15010671|JoinHash (Inner Join where o_custkey = c_custkey) Radix bits: 0
8ed8145e3b94bd7f|0x7fb874507730e729720b33942df2|0x7fb87a2b36709662441c93d2a975|0x7fb8745072d0938bd42be07273a0|Inner|lineitem|l_orderkey|92|115050|orders|o_orderkey|3|57474|92|115050|1|=|TRUE|0|14141880|8163775|0|5373914|3556234|4999962|36556668|JoinHash (Inner Join where l_orderkey = o_orderkey) Radix bits: 0
9fabbdde3bac20c7|0x7fb874439570cab8c6fcd0170d43|0x7fb8743f68107e7ad56a51370832|0x7fb878369670825a53d3e5ac9748|AntiNullAsFalse|customer|c_custkey|3|19072|orders|o_custkey|23|1500000|16|6417|1|=|TRUE|4|18080384|633226|5799580|14824036|352750|184709|39991006|JoinHash (AntiNullAsFalse Join where c_custkey = o_custkey) Radix bits: 4
55ba3f8452c49f21|0x7fb87b3f21d0313134a82cf84ac6|0x7fb86340b5d0b8bc90d06f8638a9|0x7fb87b2ae2d0ac1e18d5cc767e55|Semi|||1|10000|||1|1|1|1|1|=|TRUE|0|48090|91288|0|8298|5813|4600|184866|JoinHash (Semi Join where SUM(l_extendedprice * (1 - l_discount)) = MAX(SUM(l_extendedprice * (1 - l_discount)))) Radix bits: 0
55ba3f8452c49f21|0x7fb879c1079027b26a670d156b59|0x7fb87b3f21d0313134a82cf84ac6|0x7fb8768d4930e99504188b0ea20f|Inner|lineitem|l_suppkey|1|1|supplier|s_suppkey|1|10000|1|1|1|=|FALSE|0|39821|39413|0|6307|4984|10173|111803|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
d9a3e83fc9c978c7|0x7fb871e02ed01aa63aa46d43e17c|0x7fb871e03b1044df8001c1284d65|0x7fb871e035d0dc4bf733112499a3|Semi|lineitem|l_partkey|92|6001215|part|p_partkey|1|483|92|14541|1|=|TRUE|0|115125|26897775|0|64742|269289|262665|27800255|JoinHash (Semi Join where l_partkey = p_partkey) Radix bits: 0
d9a3e83fc9c978c7|0x7fb871e03250524ee942269839d9|0x7fb87a711e90149fe39ce8c7e73b|0x7fb871e035d0dc4bf733112499a3|Inner|lineitem|l_partkey|92|497|part|p_partkey|1|483|92|497|1|=|TRUE|0|113336|182758|0|43638|47104|303534|725892|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
